timesteps,ep_return,ep_len,sec_mean,power_mean,perf_mean,qos_violation_rate,switches,scale_events,frac_time_oai,mean_k
103532,-1901.2007257342339,2353,0.0080435038431434,0.8472905741617419,0.953625960751285,0.00042498937526561835,259,97,0.43901402464938377,1.4849951597289448
103532,-1905.9848521351814,2353,0.008059641226852623,0.8711998346152835,0.9521557677060657,0.00042498937526561835,290,104,0.46578835529111773,1.4817518248175183
103532,-1913.428688928485,2353,0.00809314787849749,0.8603309756940444,0.9528835413307015,0.0,279,100,0.45218869528261796,1.4398496240601504
103532,-1976.4218553602695,2353,0.008360377645070154,0.863997718627231,0.9529984232419813,0.0,283,98,0.457713557161071,1.5125348189415042
112944,-1926.8166070729494,2353,0.008147099925520962,0.8833556644368364,0.9509760293107412,0.0,299,110,0.49383765405864855,1.4750430292598968
112944,-1886.1003881841898,2353,0.007979061271030737,0.8580191962981396,0.9523303677211961,0.00042498937526561835,255,122,0.46621334466638337,1.4840474020054695
112944,-1933.787866473198,2353,0.008180631513644407,0.8633064912118357,0.9526612424769404,0.00042498937526561835,267,112,0.46196345091372715,1.5354185832566698
112944,-1897.9844590425491,2353,0.008030992195287643,0.8693619295226428,0.9510705994131005,0.0,241,138,0.495537611559711,1.4648370497427101
122356,-1949.037594243884,2353,0.008245948147479108,0.8719437385790915,0.9522196590723102,0.0,264,114,0.4696132596685083,1.5122171945701357
122356,-1905.641464278102,2353,0.008064795876297066,0.8556006507472287,0.9533073632604662,0.0,239,110,0.44751381215469616,1.520417853751187
122356,-1916.6785525679588,2353,0.008106258216908116,0.856351405242834,0.9533251368437126,0.0,285,92,0.44793880152996174,1.5
122356,-1912.6998149752617,2353,0.008092217682722261,0.8655326025464715,0.9522723975051883,0.0,258,119,0.4700382490437739,1.511754068716094
131768,-1853.6213709712029,2353,0.007847072239973116,0.8327128390935549,0.9545938323975826,0.00042498937526561835,209,111,0.42413939651508714,1.5330661322645291
131768,-1919.4614434987307,2353,0.008120711642597306,0.858889637072442,0.9539435594526697,0.0,264,99,0.430939226519337,1.4802761341222879
131768,-1890.7736274003983,2353,0.008001201154301604,0.8470183316819272,0.9543378117790741,0.0,245,100,0.4266893327666808,1.5219123505976095
131768,-1882.0909212976694,2353,0.007964989063565497,0.8326194142211106,0.9558379929267342,0.0,246,78,0.39524011899702505,1.5365591397849463
141180,-1784.0136658251286,2353,0.007549178367520216,0.8324388462940886,0.9527852599082781,0.0,225,125,0.46196345091372715,1.5363385464581416
141180,-1807.7822854369879,2353,0.007652920913582536,0.8107461873085713,0.9549107968528576,0.0,206,116,0.4169145771355716,1.4933741080530072
141180,-1768.6518086194992,2353,0.007486799032022861,0.8113596600722213,0.9537377922878436,0.0,202,133,0.4462388440288993,1.4885714285714287
141180,-1764.4828923642635,2353,0.007471427517009782,0.8045652225531267,0.9539652621041852,0.0,181,141,0.44113897152571185,1.4788053949903661
150592,-1758.9401618391275,2353,0.007446826031313606,0.8191112553217135,0.9535913711348037,0.0,192,131,0.4445388865278368,1.502868068833652
150592,-1715.0518422722816,2353,0.007260292586211481,0.8018906399436672,0.9546407709160207,0.0,193,125,0.42796430089247767,1.5243296921549156
150592,-1785.952361613512,2353,0.007561994754917891,0.8121849294424158,0.9533200167464643,0.0,189,132,0.4538886527836804,1.50374531835206
150592,-1718.4158737063408,2353,0.007273840210305529,0.8063431259322258,0.9543136551032612,0.00042498937526561835,196,124,0.43391415214619633,1.5024485798237022
160004,-1710.5535677820444,2353,0.007243215349648121,0.7993692199169602,0.9552466935215734,0.0,177,122,0.41393965150871226,1.497946611909651
160004,-1733.8495942354202,2353,0.007339521130094525,0.8003821813244542,0.9541206314266868,0.00042498937526561835,195,130,0.439864003399915,1.5130434782608695
160004,-1676.1128825694323,2353,0.00709843981208195,0.7829201715427209,0.9550722586667847,0.0,163,134,0.4211644708882278,1.491422805247225
160004,-1723.1717406213284,2353,0.0072955790279995965,0.8023489293168566,0.9554320752139401,0.0,190,115,0.40926476838079046,1.462097611630322
169416,-1760.6829475313425,2353,0.007458213663163654,0.7771175294240587,0.9576716244448715,0.00042498937526561835,165,104,0.36294092647683807,1.468384074941452
169416,-1740.983447343111,2353,0.007373661074460446,0.7733738339053687,0.9559536465066472,0.0,166,126,0.39906502337441563,1.4685835995740149
169416,-1780.7946473062038,2353,0.007542650453204861,0.7826066413839675,0.9572059192203534,0.0,176,102,0.37526561835954103,1.4892412231030578
169416,-1784.6860448867083,2353,0.007555175396204913,0.798417666847028,0.9562510878696271,0.00042498937526561835,206,99,0.39014024649383766,1.5
178828,-1688.7023004889488,2353,0.007154684672622929,0.764735083072377,0.9572045276431494,0.0,146,110,0.36889077773055673,1.4516129032258065
178828,-1711.2462605535984,2353,0.0072475265109135,0.7852255089506919,0.9568536538445489,0.00042498937526561835,168,108,0.3795155121121972,1.4882418812989922
178828,-1686.0883219391108,2353,0.007140709939365276,0.7704470773428185,0.9561305305474472,0.00042498937526561835,164,122,0.39779005524861877,1.4797008547008548
178828,-1687.595935434103,2353,0.007147381813223824,0.7667160963586579,0.957677703029391,0.0,170,98,0.3633659158521037,1.4421052631578948
188240,-1678.1289431452751,2353,0.007105643637664379,0.773674731907113,0.9560491177207908,0.0,178,115,0.39949001274968127,1.501063829787234
188240,-1671.2284086495638,2353,0.007079239841718804,0.7615203648438313,0.9575445228721353,0.00042498937526561835,156,106,0.36676583085422865,1.4634994206257241
188240,-1674.9268362224102,2353,0.0070949929448329875,0.770752051917229,0.9571906578221627,0.0,154,114,0.3756906077348066,1.5180995475113122
188240,-1713.23385065794,2353,0.007254950512007442,0.7807516050348877,0.9569477884758294,0.0,180,104,0.3778155546111347,1.4645669291338583
197652,-1704.3114870637655,2353,0.007214459046732145,0.7889194264849652,0.9550278537130539,0.00042498937526561835,196,110,0.42031449213769656,1.442871587462083
197652,-1681.587625786662,2353,0.007119615936144803,0.7817902763093526,0.9544992439046699,0.0,178,127,0.4313642158946026,1.4492610837438424
197652,-1703.710385978222,2353,0.007212771404634716,0.7992232732452639,0.9537123526809472,0.00042498937526561835,184,132,0.4445388865278368,1.4541108986615678
197652,-1714.509522140026,2353,0.00726099671110039,0.7915512453329294,0.9549639743032021,0.0,170,122,0.422014449638759,1.4692849949647533
207064,-1739.4304391890764,2353,0.007366273542729559,0.7903564549029456,0.9549867946747967,0.00042498937526561835,170,127,0.42498937526561836,1.497
207064,-1747.8382777869701,2353,0.007400345441968807,0.7923978366499195,0.955389487277281,0.0,190,111,0.40798980025499365,1.4708333333333334
207064,-1696.5040249079466,2353,0.007185064817290346,0.7764025619827429,0.9556789486093111,0.00042498937526561835,164,121,0.4067148321291968,1.4545454545454546
207064,-1717.6164196431637,2353,0.007275182411828246,0.7799074651583985,0.9549326935931058,0.0,160,130,0.42498937526561836,1.488
216476,-1704.2029725164175,2353,0.007219926461696552,0.7801152486726167,0.9556250945081926,0.00042498937526561835,143,139,0.4050148746281343,1.4984260230849948
216476,-1727.5406608134508,2353,0.007316772905225865,0.7848012916746921,0.955345611393933,0.0,164,130,0.41266468338291545,1.497425334706488
216476,-1769.6285907924175,2353,0.007494596661437782,0.7889559200303483,0.9565254376636786,0.0,178,111,0.38844028899277516,1.4814004376367615
216476,-1759.989982843399,2353,0.007455864790993273,0.7785674050367998,0.9567171194631395,0.0,160,116,0.3863153421164471,1.4851485148514851
225888,-1718.6888289302588,2353,0.0072779295920709815,0.7918667095395489,0.956205428989198,0.0,182,109,0.3956651083722907,1.5112781954887218
225888,-1690.7277764827013,2353,0.007160312378176643,0.7863690354598111,0.955127589306424,0.00042498937526561835,165,127,0.4190395240118997,1.524340770791075
225888,-1690.4271498471498,2353,0.007157543037018251,0.7996583769942566,0.9546298925743881,0.00042498937526561835,176,125,0.4237144071398215,1.4804413239719159
225888,-1703.100625038147,2353,0.007212892596151156,0.7980405753894,0.9554347883778535,0.0,166,123,0.4096897577560561,1.487551867219917
235300,-1673.4001431912184,2353,0.007085167316379895,0.797121730653266,0.9540132390302747,0.00042498937526561835,173,135,0.43901402464938377,1.488867376573088
235300,-1677.7623283863068,2353,0.007104356372002647,0.7840375979555652,0.9550111253515893,0.00042498937526561835,171,128,0.41861453463663406,1.49746192893401
235300,-1698.5234511643648,2353,0.007190587239854886,0.7925351947558671,0.9544993207599577,0.00042498937526561835,186,126,0.43263918402039947,1.5186640471512771
235300,-1716.1277546584606,2353,0.0072661145730557606,0.8033092863195965,0.9540481096219875,0.0,181,135,0.4407139821504462,1.4869816779170684
244712,-1769.828412860632,2353,0.00749429842309541,0.7903812094490629,0.9564581777357417,0.0,190,102,0.3888652783680408,1.4710382513661202
244712,-1772.3169255107641,2353,0.007506697537756259,0.7856404619220972,0.9562841765281752,0.0,169,124,0.3943901402464938,1.5
244712,-1753.8547455370426,2353,0.007429790689621423,0.7705122048024973,0.957898831600541,0.0,163,101,0.36209094772630684,1.5
244712,-1765.0448893606663,2353,0.007472553739563277,0.797175625005885,0.9560909712765504,0.0,200,107,0.3965150871228219,1.5091103965702037
254124,-1725.3292961418629,2353,0.007306992351123014,0.7800093638202863,0.9560892236926837,0.0,172,116,0.3982150446238844,1.4909284951974386
254124,-1688.3243311494589,2353,0.007149855747015072,0.7765874923719429,0.9559074835072058,0.00042498937526561835,167,120,0.40458988525286865,1.4884453781512605
254124,-1718.1542600095272,2353,0.0072777869277410095,0.7800573169095841,0.9560055512344386,0.0,159,127,0.402039949001275,1.5137420718816068
254124,-1726.9069725573063,2353,0.007314972276690535,0.7718439829435645,0.9560099615475192,0.0,160,124,0.39906502337441563,1.483493077742279
263536,-1781.8976295888424,2353,0.007541335990489767,0.8408053541913014,0.9521302479508073,0.00042498937526561835,212,138,0.4785380365490863,1.5532859680284192
263536,-1764.7992853969336,2353,0.007469256321584535,0.8396235885541083,0.9518750490556612,0.00042498937526561835,206,143,0.48236294092647686,1.5268722466960352
263536,-1737.939465597272,2353,0.007357537054171397,0.8165918461221662,0.9529072783421922,0.0,188,144,0.46196345091372715,1.5179392824287028
263536,-1741.9385586231947,2353,0.007374956584879887,0.8271520589697984,0.9531477992959191,0.00042498937526561835,184,142,0.45686357841053976,1.507906976744186
272948,-1744.9798293858767,2353,0.0073814685813171485,0.8414656005156987,0.9508485756576999,0.00042498937526561835,233,143,0.5095622609434765,1.531276063386155
272948,-1769.4499603509903,2353,0.007487503986265803,0.8279987867973837,0.9518646729585215,0.00042498937526561835,218,139,0.48278793030174244,1.4929577464788732
272948,-1757.4238746613264,2353,0.007435562600758872,0.8337497510557422,0.9518231599826383,0.0,230,129,0.4840628984275393,1.4776119402985075
272948,-1768.2862246185541,2353,0.00747923056569894,0.8498053826578515,0.9508076266841183,0.00042498937526561835,244,140,0.5006374840628984,1.5093378607809846
282360,-1740.0305811315775,2353,0.007363568152420941,0.8129093445112389,0.9535697718098272,0.0,214,126,0.44963875903102424,1.5179584120982987
282360,-1751.4022499620914,2353,0.007412470272879555,0.8229717952213134,0.9533056894667951,0.0,211,123,0.45261368465788354,1.5070422535211268
282360,-1747.5447425842285,2353,0.007396092092957944,0.8203398345431722,0.953607972864896,0.00042498937526561835,209,121,0.4424139396515087,1.4899135446685878
282360,-1734.6973942369223,2353,0.007343873350346312,0.8007664684280659,0.9554838922699613,0.0,195,113,0.4067148321291968,1.5047021943573669
291772,-1751.4183000773191,2353,0.0074140939469098145,0.796747977030414,0.9553696592716374,0.0,200,117,0.4160645983850404,1.4933605720122574
291772,-1720.831939458847,2353,0.007285625442830451,0.793805543863667,0.9538197323610262,0.00042498937526561835,181,137,0.4466638334041649,1.4909609895337774
291772,-1729.9340958446264,2353,0.007321694955669891,0.8055828546038902,0.9540863428225276,0.00042498937526561835,205,123,0.43433914152146197,1.474559686888454
291772,-1778.9957127571106,2353,0.007527536932009724,0.8145608379138666,0.9545991674312571,0.00042498937526561835,231,102,0.42243943901402464,1.4849094567404426
301184,-1732.3161845952272,2353,0.007330846537628496,0.8217709494356495,0.9534950389590509,0.0,216,119,0.4441138971525712,1.475598086124402
301184,-1762.647669032216,2353,0.007457447496082126,0.831343875912165,0.9518715300764675,0.00042498937526561835,230,133,0.48108797280068,1.5079505300353357
301184,-1735.8125722408295,2353,0.007345581387289983,0.8207956694361002,0.9527217965150355,0.00042498937526561835,211,134,0.46621334466638337,1.4922515952597994
301184,-1761.0066434144974,2353,0.0074496287705089394,0.8427926755893803,0.9518331472943602,0.0,236,136,0.48236294092647686,1.5215859030837005
