step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
333,138.3763,124.9032,DPDK,0.820478,0.205119,0.975176,0.00592932,0
334,138.9268,123.622,DPDK,0.820484,0.205121,0.975177,0.00590587,0
335,144.2732,121.6494,DPDK,0.820544,0.205136,0.975225,0.00568743,0
336,131.2676,119.9081,DPDK,0.820387,0.205097,0.975112,0.00624973,0
337,123.5518,117.4998,DPDK,0.820266,0.205067,0.975041,0.00663905,0
338,108.9018,114.4547,DPDK,0.820002,0.205,0.974995,0.00752973,0
339,98.4545,110.3203,DPDK,0.819792,0.204948,0.974893,0.00832661,0
340,86.7062,105.3207,DPDK,0.819608,0.204902,0.974763,0.0094527,0
341,42.9577,99.579,DPDK,0.818985,0.204746,0.971598,0.01906491,0
342,44.1422,90.0917,OAI-1x,0.375607,0.093902,0.933836,0.00850904,0
343,41.6243,80.27,OAI-1x,0.339931,0.084983,0.933468,0.00816665,0
344,33.7776,71.2731,OAI-1x,0.269642,0.06741,0.929798,0.00798285,0
345,36.153,63.0062,OAI-1x,0.302611,0.075653,0.93128,0.00837029,0
346,28.2389,56.4453,OAI-1x,0.225527,0.056382,0.925974,0.00798639,0
347,27.8245,51.1949,OAI-1x,0.224977,0.056244,0.92568,0.00808556,0
348,20.2607,47.3393,OAI-1x,0.204499,0.051125,0.920813,0.0100934,0
349,22.6202,44.5271,OAI-1x,0.216542,0.054135,0.92112,0.00957292,0
350,25.7468,43.0093,OAI-1x,0.246258,0.061565,0.924044,0.00956464,0
351,29.8041,43.0641,OAI-1x,0.227712,0.056928,0.927095,0.00764028,0
352,27.0932,44.2714,OAI-1x,0.231461,0.057865,0.925115,0.00854313,0
353,22.2771,46.3879,OAI-1x,0.212829,0.053207,0.920773,0.0095537,0
354,20.4847,48.8326,OAI-1x,0.202007,0.050502,0.920763,0.00986133,0
355,19.6376,51.7556,OAI-1x,0.207165,0.051791,0.920906,0.01054936,0
356,18.4081,54.661,OAI-1x,0.19654,0.049135,0.92107,0.01067683,0
357,13.5375,57.4626,OAI-1x,0.146478,0.036619,0.918892,0.01082013,0
358,27.3927,59.9434,OAI-1x,0.228234,0.057059,0.925351,0.00833195,0
359,45.5929,62.7839,OAI-1x,0.395971,0.098993,0.934072,0.00868492,0
360,15.2725,66.5598,OAI-1x,0.165992,0.041498,0.920359,0.01086867,0
361,25.7839,69.334,OAI-1x,0.245831,0.061458,0.924063,0.00953427,0
362,27.9921,71.8834,OAI-1x,0.225212,0.056303,0.925801,0.00804557,0
363,33.1108,74.1408,OAI-1x,0.259888,0.064972,0.929362,0.00784902,0
364,45.9997,76.321,OAI-1x,0.40157,0.100392,0.934142,0.00872983,0
365,63.106,78.7928,OAI-1x,0.58244,0.14561,0.935887,0.00922956,0
366,73.5074,81.8815,OAI-1x,0.664679,0.16617,0.933056,0.00904235,0
367,95.819,85.5749,OAI-1x,0.868041,0.21701,0.927573,0.00905917,0
368,103.0928,90.2833,OAI-1x,0.937479,0.23437,0.926247,0.00909354,0
369,101.6911,95.1601,DPDK,0.819859,0.204965,0.974925,0.00806225,0
370,105.9631,99.4968,DPDK,0.819945,0.204986,0.97497,0.00773802,0
371,104.3291,103.3338,DPDK,0.819912,0.204978,0.974953,0.0078589,0
372,113.0193,107.2282,DPDK,0.820079,0.20502,0.974997,0.00725609,0
373,92.1115,110.9372,DPDK,0.819667,0.204917,0.974822,0.00889865,0
374,90.548,112.1792,DPDK,0.819648,0.204912,0.974806,0.00905208,0
375,89.4304,111.6757,DPDK,0.819637,0.204909,0.974794,0.00916508,0
376,86.2721,110.1673,DPDK,0.819604,0.204901,0.974759,0.00950022,0
377,77.5299,107.9566,DPDK,0.819507,0.204877,0.974604,0.01057021,0
378,77.3365,104.8517,DPDK,0.819505,0.204876,0.974593,0.01059662,0
379,90.7594,101.5229,DPDK,0.81965,0.204913,0.974811,0.00903102,0
380,79.5103,99.3107,DPDK,0.81953,0.204882,0.974671,0.01030722,0
381,86.5436,97.1652,DPDK,0.819607,0.204902,0.974759,0.00947044,0
382,85.4551,95.7709,DPDK,0.819595,0.204899,0.974747,0.00959094,0
383,87.2289,94.8476,DPDK,0.819614,0.204903,0.974767,0.00939613,0
384,80.0725,94.416,DPDK,0.819536,0.204884,0.974677,0.01023493,0
385,86.7195,93.7925,DPDK,0.819609,0.204902,0.974764,0.00945126,0
386,89.4805,93.5793,DPDK,0.819637,0.204909,0.974794,0.00915995,0
387,113.203,93.7943,DPDK,0.820082,0.205021,0.974998,0.00724435,0
388,95.6264,95.8863,DPDK,0.819731,0.204933,0.974861,0.00857223,0
389,117.8739,97.561,DPDK,0.820166,0.205042,0.974996,0.006958,0
390,105.3808,100.3907,DPDK,0.819933,0.204983,0.974964,0.00778067,0
391,104.06,102.6254,DPDK,0.819907,0.204977,0.974952,0.00787917,0
392,81.361,104.1458,DPDK,0.819551,0.204888,0.974697,0.01007302,0
393,94.1019,103.4246,DPDK,0.819701,0.204925,0.974844,0.00871079,0
394,84.763,102.4096,DPDK,0.819588,0.204897,0.974736,0.00966917,0
395,105.2512,100.6368,DPDK,0.819931,0.204983,0.974963,0.00779023,0
396,96.8204,100.0453,DPDK,0.819757,0.204939,0.974876,0.00846678,0
397,81.3296,99.5564,DPDK,0.81955,0.204888,0.974693,0.0100769,0
398,81.648,98.1048,DPDK,0.819554,0.204888,0.974699,0.01003764,0
399,85.4407,96.2744,DPDK,0.819595,0.204899,0.974747,0.00959256,0
400,87.3466,94.6795,DPDK,0.819615,0.204904,0.974768,0.00938348,0
401,98.9302,93.5241,DPDK,0.819802,0.20495,0.974898,0.00828667,0
402,99.1122,93.5613,DPDK,0.819806,0.204951,0.974902,0.00827149,0
403,90.8101,94.296,DPDK,0.819651,0.204913,0.974811,0.00902599,0
404,101.1169,94.7742,DPDK,0.819847,0.204962,0.97492,0.00810791,0
405,107.3137,95.794,DPDK,0.819971,0.204993,0.974985,0.00764088,0
406,113.3135,97.433,DPDK,0.820084,0.205021,0.974997,0.0072373,0
407,109.6673,99.6657,DPDK,0.820016,0.205004,0.974997,0.00747731,0
408,116.7907,101.73,DPDK,0.820147,0.205037,0.974998,0.00702237,0
409,130.1758,103.9632,DPDK,0.820373,0.205093,0.975103,0.00630204,0
410,136.5338,106.9834,DPDK,0.820455,0.205114,0.975157,0.00600917,0
411,132.4029,110.5579,DPDK,0.820402,0.205101,0.975123,0.00619626,0
412,115.9121,113.7055,DPDK,0.820131,0.205033,0.974998,0.00707546,0
413,95.206,115.0201,DPDK,0.819722,0.20493,0.97486,0.00860999,0
414,105.1773,113.5944,DPDK,0.819929,0.204982,0.974963,0.00779568,0
415,111.2819,111.4671,DPDK,0.820047,0.205012,0.974998,0.00736909,0
416,90.2755,109.5534,DPDK,0.819645,0.204911,0.974802,0.00907938,0
417,91.0615,106.4144,DPDK,0.819653,0.204913,0.974811,0.0090011,0
418,99.2677,103.008,DPDK,0.819809,0.204952,0.974903,0.00825857,0
419,106.4789,100.4006,DPDK,0.819955,0.204989,0.974974,0.00770063,0
420,98.8357,99.0384,DPDK,0.8198,0.20495,0.974899,0.00829457,0
421,92.5448,97.9901,DPDK,0.819675,0.204919,0.974828,0.00885705,0
422,106.7661,96.8322,DPDK,0.81996,0.20499,0.974978,0.00767997,0
423,119.2612,96.7631,DPDK,0.820191,0.205048,0.974997,0.00687726,0
424,121.7347,98.2096,DPDK,0.820234,0.205059,0.975021,0.00673788,0
425,102.5741,100.5578,DPDK,0.819877,0.204969,0.974935,0.00799302,0
426,112.5718,101.7892,DPDK,0.820071,0.205018,0.974998,0.00728486,0
427,121.9793,102.9839,DPDK,0.820239,0.20506,0.975026,0.00672441,0
428,103.3127,104.6749,DPDK,0.819892,0.204973,0.974942,0.00793602,0
429,124.3182,105.079,DPDK,0.820279,0.20507,0.975049,0.00659822,0
430,92.1928,106.2426,DPDK,0.819669,0.204917,0.974827,0.00889081,0
431,96.1821,105.3372,DPDK,0.819743,0.204936,0.97487,0.00852283,0
432,78.2607,103.6737,DPDK,0.819516,0.204879,0.974633,0.0104716,0
433,123.5572,100.4403,DPDK,0.820266,0.205067,0.975042,0.00663876,0
434,131.826,99.9367,DPDK,0.820395,0.205099,0.975119,0.00622332,0
435,125.2054,101.605,DPDK,0.820294,0.205074,0.97506,0.00655159,0
436,109.8,103.8824,DPDK,0.820019,0.205005,0.974999,0.00746829,0
437,58.824,105.1643,DPDK,0.819259,0.204815,0.973662,0.01392729,0
438,45.6241,102.0687,DPDK,0.819031,0.204758,0.971944,0.01795171,0
439,43.4581,95.942,DPDK,0.818992,0.204748,0.971663,0.01884558,0
440,43.1343,88.6412,OAI-1x,0.361069,0.090267,0.933686,0.00837082,0
441,34.1701,81.4389,OAI-1x,0.276622,0.069155,0.930052,0.00809543,0
442,27.1876,74.3582,OAI-1x,0.230451,0.057613,0.925199,0.00847635,0
443,24.6668,67.5663,OAI-1x,0.247253,0.061813,0.923081,0.01002374,0
444,26.6574,61.6647,OAI-1x,0.236206,0.059051,0.924782,0.00886078,0
445,17.4435,57.7457,OAI-1x,0.187688,0.046922,0.921221,0.01075978,0
446,11.5483,54.6041,OAI-1x,0.122364,0.030591,0.916516,0.01059587,0
447,11.1563,52.7058,OAI-1x,0.117573,0.029393,0.916233,0.01053871,0
448,14.8639,52.1553,OAI-1x,0.161601,0.0404,0.920158,0.01087204,0
449,12.6371,52.9568,OAI-1x,0.135385,0.033846,0.917806,0.0107133,0
450,11.1831,54.6013,OAI-1x,0.117914,0.029479,0.916251,0.01054392,0
451,9.6671,56.7066,OAI-1x,0.097936,0.024484,0.914542,0.01013081,0
452,5.7613,59.1146,OAI-1x,0.03373,0.008432,0.903763,0.00585454,0
453,6.2881,61.4808,OAI-1x,0.059006,0.014752,0.905634,0.0093837,0
454,8.99,63.8461,OAI-1x,0.088048,0.022012,0.913027,0.00979397,0
455,7.7988,66.3338,OAI-1x,0.098526,0.024632,0.910031,0.01263352,0
456,7.07,68.8309,OAI-1x,0.093135,0.023284,0.908073,0.01317329,0
457,9.6391,71.232,OAI-1x,0.097504,0.024376,0.914485,0.01011541,0
458,17.2042,73.6187,OAI-1x,0.185457,0.046364,0.921249,0.01077973,0
459,27.55,76.1742,OAI-1x,0.22664,0.05666,0.925468,0.0082265,0
460,38.4913,79.024,OAI-1x,0.309669,0.077417,0.932691,0.00804517,0
461,40.4867,82.0986,OAI-1x,0.324454,0.081113,0.933274,0.00801383,0
462,65.0507,85.1587,OAI-1x,0.599467,0.149867,0.935328,0.00921538,0
463,68.8999,88.8602,OAI-1x,0.630483,0.157621,0.934268,0.00915072,0
464,78.233,92.5845,DPDK,0.819515,0.204879,0.974634,0.01047531,0
465,76.2247,96.3189,DPDK,0.819492,0.204873,0.974545,0.010751,0
466,86.8141,99.6129,DPDK,0.81961,0.204902,0.974763,0.00944097,0
467,66.6329,102.5069,DPDK,0.819371,0.204843,0.974117,0.01229679,0
468,64.3675,103.6919,DPDK,0.81934,0.204835,0.974014,0.01272908,0
469,66.0678,103.5335,DPDK,0.819363,0.204841,0.974091,0.01240185,0
470,71.2206,102.545,DPDK,0.819431,0.204858,0.974319,0.01150553,0
471,64.2444,101.3546,DPDK,0.819338,0.204834,0.974009,0.01275346,0
472,58.4183,99.7402,DPDK,0.819252,0.204813,0.973618,0.01402389,0
473,56.8421,97.6888,DPDK,0.819228,0.204807,0.973431,0.01441234,0
474,71.8555,95.4524,DPDK,0.819439,0.20486,0.974346,0.01140397,0
475,71.0877,94.0169,DPDK,0.819429,0.204857,0.974312,0.01152701,0
476,70.7582,93.0683,DPDK,0.819425,0.204856,0.974296,0.01158063,0
477,71.4948,92.4257,DPDK,0.819434,0.204859,0.97433,0.01146146,0
478,57.0306,91.9934,DPDK,0.819231,0.204808,0.973453,0.01436476,0
479,69.6265,90.977,DPDK,0.81941,0.204853,0.974243,0.01176865,0
480,71.2708,90.4013,DPDK,0.819431,0.204858,0.974323,0.01149744,0
481,68.6211,90.2044,OAI-1x,0.628369,0.157092,0.93435,0.00915708,0
482,72.918,90.0311,OAI-1x,0.660389,0.165097,0.933214,0.00905659,0
483,85.6223,90.119,OAI-1x,0.774194,0.193549,0.929797,0.00904196,0
484,105.3023,91.0768,OAI-1x,0.959871,0.239968,0.925849,0.00911539,0
485,106.9434,93.5646,DPDK,0.819964,0.204991,0.974978,0.00766727,0
486,101.2211,97.0632,DPDK,0.819849,0.204962,0.97492,0.00809959,0
487,87.5464,100.3243,DPDK,0.819617,0.204904,0.974773,0.00936209,0
488,124.822,102.0012,DPDK,0.820288,0.205072,0.975055,0.00657166,0
489,74.1457,105.1866,DPDK,0.819467,0.204867,0.974453,0.01105212,0
490,83.193,105.2027,DPDK,0.819571,0.204893,0.97472,0.00985144,0
491,68.5204,104.0052,DPDK,0.819396,0.204849,0.974194,0.01195842,0
492,74.1182,101.14,DPDK,0.819467,0.204867,0.974452,0.01105621,0
493,74.7919,97.9998,DPDK,0.819475,0.204869,0.974484,0.01095673,0
494,90.9749,95.0445,DPDK,0.819652,0.204913,0.974812,0.00900966,0
495,104.3811,93.6381,DPDK,0.819913,0.204978,0.974952,0.007855,0
496,102.6311,94.2018,DPDK,0.819878,0.20497,0.974936,0.00798859,0
497,79.2019,95.707,DPDK,0.819526,0.204882,0.974666,0.0103473,0
498,75.469,95.941,DPDK,0.819483,0.204871,0.974509,0.01085854,0
499,81.6087,95.1401,DPDK,0.819553,0.204888,0.974698,0.01004247,0
500,91.6313,94.2417,DPDK,0.81966,0.204915,0.974818,0.00894519,0
501,100.5813,94.0524,DPDK,0.819836,0.204959,0.974913,0.00815098,0
502,113.3788,94.9162,DPDK,0.820085,0.205021,0.974999,0.00723315,0
503,118.5323,97.1809,DPDK,0.820178,0.205045,0.974997,0.00691945,0
504,134.4887,100.362,DPDK,0.820429,0.205107,0.97514,0.00610036,0
505,113.6492,104.8451,DPDK,0.82009,0.205023,0.974995,0.00721598,0
506,111.3274,108.0183,DPDK,0.820047,0.205012,0.974997,0.00736609,0
507,116.1952,109.9399,DPDK,0.820137,0.205034,0.974995,0.00705827,0
508,114.5,111.2211,DPDK,0.820106,0.205026,0.974996,0.0071625,0
509,94.9136,111.7997,DPDK,0.819716,0.204929,0.974854,0.00863645,0
510,97.3107,110.4382,DPDK,0.819767,0.204942,0.974881,0.00842423,0
511,113.4442,108.2863,DPDK,0.820087,0.205022,0.974999,0.00722899,0
512,116.5163,107.0403,DPDK,0.820142,0.205036,0.974996,0.00703887,0
513,109.941,106.6106,DPDK,0.820021,0.205005,0.974998,0.00745874,0
514,94.2356,106.2113,DPDK,0.819704,0.204926,0.974849,0.00869845,0
515,112.7133,104.7445,DPDK,0.820073,0.205018,0.974995,0.00727574,0
516,109.0592,104.156,DPDK,0.820005,0.205001,0.974997,0.00751889,0
517,97.0182,103.8192,DPDK,0.819761,0.20494,0.974877,0.00844956,0
518,94.1083,102.8048,DPDK,0.819702,0.204925,0.974848,0.00871019,0
519,97.431,101.3001,DPDK,0.81977,0.204943,0.974882,0.00841386,0
520,97.3101,99.9217,DPDK,0.819767,0.204942,0.97488,0.00842428,0
521,93.8952,98.7251,DPDK,0.819698,0.204924,0.974844,0.00872992,0
522,87.126,97.5469,DPDK,0.819613,0.204903,0.974767,0.00940721,0
523,83.9301,96.0221,DPDK,0.819579,0.204895,0.974729,0.00976502,0
524,103.6823,94.2611,DPDK,0.819899,0.204975,0.974947,0.00790781,0
525,94.6625,93.9643,DPDK,0.819712,0.204928,0.974854,0.00865931,0
526,101.5533,93.8935,DPDK,0.819856,0.204964,0.974925,0.00807316,0
527,89.6885,94.4905,DPDK,0.819639,0.20491,0.974796,0.00913874,0
528,82.7028,94.5664,DPDK,0.819565,0.204891,0.974713,0.00990977,0
529,97.0891,93.8581,DPDK,0.819763,0.204941,0.974882,0.0084434,0
530,101.989,93.8091,DPDK,0.819865,0.204966,0.97493,0.00803876,0
531,101.6957,94.4801,DPDK,0.819859,0.204965,0.974928,0.00806189,0
532,90.4259,95.4865,DPDK,0.819647,0.204912,0.974806,0.00906429,0
533,39.8612,95.79,DPDK,0.81897,0.204743,0.971128,0.02054557,0
534,35.6587,92.1003,DPDK,0.818956,0.204739,0.970207,0.02296652,0
535,36.4141,86.3195,OAI-1x,0.305361,0.07634,0.93144,0.00838578,0
536,43.1904,80.0221,OAI-1x,0.361889,0.090472,0.933678,0.00837894,0
537,27.8717,74.5962,OAI-1x,0.225019,0.056255,0.925705,0.0080734,0
538,27.3393,69.1518,OAI-1x,0.228874,0.057219,0.925307,0.00837162,0
539,22.6983,64.8041,OAI-1x,0.217364,0.054341,0.921192,0.0095762,0
540,24.3723,61.2128,OAI-1x,0.241381,0.060345,0.9228,0.0099039,0
541,15.9262,58.8417,OAI-1x,0.172845,0.043211,0.920712,0.01085289,0
542,22.988,57.7056,OAI-1x,0.220473,0.055118,0.921475,0.00959081,0
543,17.2183,58.0519,OAI-1x,0.185547,0.046387,0.921265,0.01077614,0
544,14.8315,59.0162,OAI-1x,0.161262,0.040316,0.920133,0.01087297,0
545,14.8072,60.2954,OAI-1x,0.16097,0.040242,0.920126,0.01087106,0
546,16.883,61.9225,OAI-1x,0.182356,0.045589,0.921189,0.01080116,0
547,11.9666,63.8927,OAI-1x,0.127234,0.031808,0.916957,0.01063241,0
548,12.4692,65.9285,OAI-1x,0.133257,0.033314,0.917605,0.01068693,0
549,20.5022,67.9586,OAI-1x,0.201845,0.050461,0.920767,0.00984501,0
550,17.629,70.3024,OAI-1x,0.189445,0.047361,0.921171,0.01074625,0
551,23.2676,72.6324,OAI-1x,0.223399,0.05585,0.921752,0.00960127,0
552,16.0927,75.0069,OAI-1x,0.174514,0.043628,0.920773,0.01084429,0
553,10.45,77.0206,OAI-1x,0.108548,0.027137,0.915683,0.01038738,0
554,12.7187,78.4963,OAI-1x,0.136425,0.034106,0.917913,0.01072634,0
555,15.743,79.7505,OAI-1x,0.170947,0.042737,0.920618,0.01085864,0
556,23.2178,80.9761,OAI-1x,0.222871,0.055718,0.921698,0.00959915,0
557,18.8045,82.417,OAI-1x,0.200008,0.050002,0.921009,0.01063617,0
558,17.5825,83.747,OAI-1x,0.188988,0.047247,0.921206,0.01074865,0
559,27.5739,84.9051,OAI-1x,0.226383,0.056596,0.925486,0.00821007,0
560,31.8989,86.2582,OAI-1x,0.24341,0.060852,0.928551,0.00763065,0
561,32.5405,87.7859,OAI-1x,0.254446,0.063612,0.928981,0.00781936,0
562,35.213,89.2792,OAI-1x,0.292518,0.07313,0.930713,0.00830711,0
563,45.0812,90.7008,DPDK,0.81902,0.204755,0.971874,0.01816768,0
564,55.0797,92.2574,DPDK,0.8192,0.2048,0.973212,0.01487299,0
565,49.7072,94.0526,DPDK,0.819108,0.204777,0.972441,0.01647865,0
566,60.0117,95.5041,DPDK,0.819277,0.204819,0.973768,0.01365195,0
567,68.2168,96.9371,DPDK,0.819392,0.204848,0.974184,0.01201159,0
568,72.0016,98.5646,DPDK,0.81944,0.20486,0.974355,0.01138086,0
569,79.2587,100.1858,DPDK,0.819527,0.204882,0.974667,0.01033991,0
570,80.2084,101.7212,DPDK,0.819538,0.204884,0.974682,0.0102176,0
571,90.772,102.9103,DPDK,0.81965,0.204913,0.974811,0.00902977,0
572,84.2639,104.0542,DPDK,0.819582,0.204896,0.974732,0.00972637,0
573,100.466,104.6228,DPDK,0.819834,0.204958,0.974915,0.00816031,0
574,91.8599,105.4517,DPDK,0.819663,0.204916,0.974822,0.00892297,0
575,93.8066,106.2684,DPDK,0.819696,0.204924,0.974843,0.00873815,0
576,88.2093,106.8269,DPDK,0.819624,0.204906,0.974779,0.00929182,0
577,91.454,106.9388,DPDK,0.819657,0.204914,0.974816,0.00896251,0
578,86.9242,106.5993,DPDK,0.819611,0.204903,0.974764,0.00942902,0
579,88.2488,105.6289,DPDK,0.819625,0.204906,0.974779,0.00928765,0
580,90.1043,104.5008,DPDK,0.819644,0.204911,0.974799,0.0090966,0
581,80.4969,103.4099,DPDK,0.819541,0.204885,0.974683,0.01018103,0
582,84.1555,101.7422,DPDK,0.819581,0.204895,0.974731,0.00973889,0
583,89.5911,100.1622,DPDK,0.819638,0.20491,0.974795,0.00914866,0
584,82.3453,99.1026,DPDK,0.819561,0.20489,0.974709,0.00995274,0
585,81.1604,97.9022,DPDK,0.819548,0.204887,0.974693,0.01009789,0
586,99.4772,96.6557,DPDK,0.819813,0.204953,0.974902,0.00824121,0
587,100.5975,96.749,DPDK,0.819837,0.204959,0.974914,0.00814967,0
588,95.3385,97.6627,DPDK,0.819725,0.204931,0.97486,0.00859805,0
589,94.062,98.5518,DPDK,0.819701,0.204925,0.974844,0.00871447,0
590,87.6368,99.2089,DPDK,0.819618,0.204905,0.974774,0.00935245,0
591,83.0453,99.1685,DPDK,0.819569,0.204892,0.974716,0.00986894,0
592,106.605,98.3809,DPDK,0.819957,0.204989,0.974973,0.00769155,0
593,92.7362,98.8775,DPDK,0.819678,0.204919,0.974833,0.00883881,0
594,99.1164,99.029,DPDK,0.819806,0.204951,0.974898,0.00827114,0
595,100.984,99.4194,DPDK,0.819845,0.204961,0.97492,0.00811856,0
596,96.1899,99.9955,DPDK,0.819743,0.204936,0.97487,0.00852213,0
597,98.2022,100.2538,DPDK,0.819786,0.204947,0.974891,0.00834794,0
598,77.9808,100.434,DPDK,0.819512,0.204878,0.974622,0.01050915,0
599,88.1663,99.0991,DPDK,0.819624,0.204906,0.97478,0.00929634,0
600,97.1672,97.751,DPDK,0.819764,0.204941,0.974881,0.00843663,0
601,89.9352,97.1387,DPDK,0.819642,0.20491,0.9748,0.00911369,0
602,94.6387,96.4985,DPDK,0.819711,0.204928,0.974849,0.00866148,0
603,88.4109,96.2394,DPDK,0.819626,0.204907,0.97478,0.00927064,0
604,113.298,95.7864,DPDK,0.820084,0.205021,0.974999,0.00723829,0
605,94.9589,97.0286,DPDK,0.819717,0.204929,0.974856,0.00863233,0
606,99.1005,97.7898,DPDK,0.819805,0.204951,0.974903,0.00827246,0
607,105.7817,98.5008,DPDK,0.819941,0.204985,0.974968,0.00775126,0
608,75.4216,99.5531,DPDK,0.819482,0.204871,0.97451,0.01086535,0
609,83.47,98.5043,DPDK,0.819574,0.204893,0.97472,0.00981878,0
610,100.9541,96.9646,DPDK,0.819844,0.204961,0.974918,0.00812095,0
611,111.4254,96.5123,DPDK,0.820049,0.205012,0.974998,0.00735963,0
612,93.0221,97.4524,DPDK,0.819682,0.204921,0.974834,0.00881169,0
613,107.3649,97.7896,DPDK,0.819972,0.204993,0.974983,0.00763725,0
614,99.0139,98.7929,DPDK,0.819804,0.204951,0.974897,0.00827969,0
615,108.845,99.4371,DPDK,0.820001,0.205,0.974995,0.00753366,0
616,115.2783,100.5047,DPDK,0.82012,0.20503,0.974995,0.00711426,0
617,123.7992,102.142,DPDK,0.82027,0.205068,0.975046,0.00662581,0
618,137.6632,104.5246,DPDK,0.820469,0.205117,0.97517,0.00595997,0
619,120.2627,108.0491,DPDK,0.820208,0.205052,0.975006,0.00682014,0
620,116.6658,110.5501,DPDK,0.820145,0.205036,0.974996,0.00702986,0
621,114.7485,111.9049,DPDK,0.82011,0.205028,0.974998,0.00714703,0
622,111.0673,112.2773,DPDK,0.820043,0.205011,0.974996,0.0073833,0
623,107.3608,111.7198,DPDK,0.819972,0.204993,0.974984,0.00763753,0
624,102.8435,110.4039,DPDK,0.819882,0.204971,0.974941,0.00797214,0
625,113.8208,108.4305,DPDK,0.820094,0.205023,0.974998,0.00720513,0
626,115.1504,107.093,DPDK,0.820118,0.205029,0.974994,0.00712214,0
627,109.4289,106.3278,DPDK,0.820012,0.205003,0.974995,0.00749356,0
628,101.4577,105.5447,DPDK,0.819854,0.204964,0.974926,0.00808075,0
629,59.9743,104.2771,DPDK,0.819276,0.204819,0.973766,0.01366045,0
630,47.6565,99.889,DPDK,0.81907,0.204767,0.972195,0.01718696,0
631,42.3055,93.4271,DPDK,0.818977,0.204744,0.971508,0.01935866,0
632,42.0431,86.1197,OAI-1x,0.345368,0.086342,0.933521,0.00821461,0
633,44.5394,79.1296,OAI-1x,0.381275,0.095319,0.933908,0.0085604,0
634,33.1935,73.123,OAI-1x,0.260609,0.065152,0.929415,0.00785121,0
635,24.8378,67.5562,OAI-1x,0.248207,0.062052,0.923227,0.00999311,0
636,20.7174,62.4627,OAI-1x,0.19945,0.049862,0.92076,0.00962718,0
637,27.6668,58.5049,OAI-1x,0.225409,0.056352,0.925548,0.00814726,0
638,28.4641,55.9581,OAI-1x,0.225869,0.056467,0.926142,0.00793521,0
639,19.507,54.9652,OAI-1x,0.206056,0.051514,0.920916,0.01056315,0
640,19.0129,55.0426,OAI-1x,0.201837,0.050459,0.920969,0.01061577,0
641,11.4336,56.0436,OAI-1x,0.120936,0.030234,0.916452,0.01057724,0
642,13.7669,57.2249,OAI-1x,0.149199,0.0373,0.919148,0.01083752,0
643,11.1705,58.6893,OAI-1x,0.117795,0.029449,0.916238,0.01054519,0
644,9.4167,60.3496,OAI-1x,0.094354,0.023588,0.913952,0.01001979,0
645,8.786,62.1624,OAI-1x,0.084873,0.021218,0.912506,0.00965997,0
646,7.9419,64.1282,OAI-1x,0.094477,0.023619,0.910452,0.01189615,0
647,8.2076,66.1172,OAI-1x,0.087018,0.021754,0.911118,0.01060212,0
648,16.22,68.1519,OAI-1x,0.175802,0.04395,0.920861,0.01083858,0
649,7.299,70.5683,OAI-1x,0.102597,0.025649,0.908704,0.01405628,0
650,9.1887,72.7794,OAI-1x,0.090966,0.022742,0.913458,0.00989983,0
651,9.9125,74.8539,OAI-1x,0.10137,0.025343,0.915059,0.01022646,0
652,13.0156,76.7881,OAI-1x,0.140165,0.035041,0.91828,0.01076902,0
653,10.6153,78.7289,OAI-1x,0.110747,0.027687,0.915828,0.01043272,0
654,11.7171,80.4315,OAI-1x,0.124351,0.031088,0.916648,0.01061278,0
655,16.2375,82.0108,OAI-1x,0.175959,0.04399,0.92087,0.01083652,0
656,23.262,83.6121,OAI-1x,0.223318,0.05583,0.921737,0.00960013,0
657,19.8038,85.3773,OAI-1x,0.208551,0.052138,0.920871,0.01053083,0
658,27.4943,86.977,OAI-1x,0.227214,0.056804,0.925427,0.00826405,0
659,38.6828,88.6147,OAI-1x,0.309797,0.077449,0.932806,0.00800865,0
660,43.1543,90.5102,DPDK,0.818988,0.204747,0.971623,0.01897813,0
661,48.6093,92.5377,DPDK,0.819088,0.204772,0.972309,0.01685045,0
662,54.1013,94.5738,DPDK,0.819184,0.204796,0.973079,0.01514166,0
663,59.9292,96.4958,DPDK,0.819275,0.204819,0.97376,0.01367072,0
664,74.4451,98.2691,DPDK,0.819471,0.204868,0.974465,0.01100771,0
665,77.4284,100.3571,DPDK,0.819506,0.204876,0.974597,0.01058405,0
666,73.3023,102.4439,DPDK,0.819457,0.204864,0.974413,0.01117915,0
667,87.2389,103.9247,DPDK,0.819614,0.204903,0.974767,0.00939505,0
668,81.4815,105.2818,DPDK,0.819552,0.204888,0.974698,0.01005814,0
669,91.1049,105.9462,DPDK,0.819654,0.204913,0.974811,0.00899681,0
670,76.2396,106.3846,DPDK,0.819492,0.204873,0.974547,0.0107489,0
671,77.7239,105.9006,DPDK,0.819509,0.204877,0.974611,0.01054385,0
672,82.5753,104.815,DPDK,0.819564,0.204891,0.97471,0.00992505,0
673,83.7293,103.9379,DPDK,0.819577,0.204894,0.974724,0.00978841,0
674,90.3412,103.0251,DPDK,0.819646,0.204911,0.974807,0.00907279,0
675,95.6075,102.6057,DPDK,0.819731,0.204933,0.974864,0.00857391,0
676,83.3953,102.6778,DPDK,0.819573,0.204893,0.974721,0.00982756,0
677,71.3973,102.2897,DPDK,0.819433,0.204858,0.974328,0.01147709,0
