step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
151,80.4055,,DPDK,0.81954,0.204885,0.974681,0.01019258,0
152,74.4896,,DPDK,0.819471,0.204868,0.97447,0.01100115,0
153,54.7622,,DPDK,0.819194,0.204799,0.973171,0.01495913,0
154,59.223,,DPDK,0.819265,0.204816,0.973699,0.01383355,0
155,53.6189,,DPDK,0.819175,0.204794,0.973012,0.01527773,0
156,55.0654,,DPDK,0.819199,0.2048,0.973213,0.01487684,0
157,50.9517,,DPDK,0.81913,0.204782,0.972626,0.01607661,0
158,49.9097,,DPDK,0.819111,0.204778,0.97247,0.01641186,0
159,33.6896,,DPDK,0.818949,0.204737,0.969736,0.02430866,0
160,36.1306,,DPDK,0.818958,0.204739,0.970314,0.0226666,0
161,94.3141,,DPDK,0.819705,0.204926,0.974848,0.00869123,0
162,69.6796,,DPDK,0.819411,0.204853,0.974246,0.01175969,0
163,40.3556,,DPDK,0.818972,0.204743,0.971229,0.02029389,0
164,47.7962,,DPDK,0.819072,0.204768,0.972211,0.01713677,0
165,29.732,,DPDK,0.818934,0.204733,0.968555,0.0275438,0
166,27.3872,,DPDK,0.818923,0.204731,0.967765,0.02990167,0
167,23.442,,DPDK,0.818904,0.204726,0.966302,0.03493321,0
168,22.6979,,DPDK,0.8189,0.204725,0.966086,0.03607819,0
169,38.3465,,DPDK,0.818965,0.204741,0.970807,0.02135699,0
170,26.6348,,DPDK,0.81892,0.20473,0.967491,0.03074624,0
171,28.0002,,DPDK,0.818926,0.204732,0.967977,0.02924711,0
172,46.2569,,DPDK,0.819043,0.204761,0.972021,0.0177064,0
173,47.4517,,DPDK,0.819066,0.204767,0.97217,0.01726105,0
174,85.0479,,DPDK,0.819591,0.204898,0.974743,0.00963681,0
175,85.5247,,DPDK,0.819596,0.204899,0.974747,0.00958315,0
176,68.7847,,DPDK,0.819399,0.20485,0.974203,0.01191252,0
177,87.4398,,DPDK,0.819616,0.204904,0.974769,0.00937349,0
178,85.9296,,DPDK,0.8196,0.2049,0.974753,0.00953804,0
179,89.0544,,DPDK,0.819633,0.204908,0.974789,0.00920373,0
180,105.4352,,DPDK,0.819934,0.204984,0.974963,0.00777667,0
181,79.1319,,DPDK,0.819526,0.204881,0.974667,0.01035645,0
182,54.2197,,DPDK,0.819185,0.204796,0.973094,0.01510864,0
183,61.1738,,DPDK,0.819294,0.204823,0.973862,0.01339289,0
184,70.5582,,DPDK,0.819422,0.204856,0.974286,0.01161343,0
185,66.0616,,DPDK,0.819363,0.204841,0.974092,0.01240301,0
