step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
146,112.0201,,DPDK,0.82006,0.205015,0.974998,0.00732065,0
147,101.297,,DPDK,0.819851,0.204963,0.974924,0.00809354,0
148,92.9228,,DPDK,0.819681,0.20492,0.974834,0.00882109,0
149,82.7139,,DPDK,0.819566,0.204891,0.974715,0.00990844,0
150,71.3328,,DPDK,0.819432,0.204858,0.974325,0.01148746,0
151,64.7207,,DPDK,0.819344,0.204836,0.97403,0.01265969,0
152,50.71,,DPDK,0.819125,0.204781,0.972589,0.01615312,0
153,60.832,,DPDK,0.819289,0.204822,0.97384,0.01346806,0
154,50.3905,,DPDK,0.81912,0.20478,0.972543,0.01625546,0
155,36.2484,,DPDK,0.818958,0.20474,0.970343,0.02259294,0
156,29.9669,,DPDK,0.818935,0.204734,0.968631,0.02732799,0
157,27.7518,,DPDK,0.818925,0.204731,0.967892,0.02950893,0
158,26.5677,,DPDK,0.81892,0.20473,0.967463,0.03082383,0
159,26.1104,,DPDK,0.818917,0.204729,0.96729,0.03136367,0
160,25.2476,,DPDK,0.818913,0.204728,0.966957,0.03243533,0
161,25.9751,,DPDK,0.818917,0.204729,0.967237,0.03152702,0
162,24.8654,,DPDK,0.818911,0.204728,0.966809,0.03293383,0
163,25.318,,DPDK,0.818914,0.204728,0.966986,0.03234513,0
164,25.9946,,DPDK,0.818917,0.204729,0.967244,0.0315034,0
165,24.5965,,DPDK,0.81891,0.204728,0.966703,0.03329379,0
166,24.5353,,DPDK,0.81891,0.204727,0.966677,0.03337684,0
167,17.4348,,DPDK,0.818868,0.204717,0.96383,0.04696753,0
168,27.9723,,DPDK,0.818926,0.204731,0.967969,0.02927631,0
169,30.1828,,DPDK,0.818935,0.204734,0.968701,0.02713254,0
170,48.1467,,DPDK,0.819079,0.20477,0.972253,0.01701215,0
171,50.1817,,DPDK,0.819116,0.204779,0.97251,0.016323,0
172,70.1027,,DPDK,0.819416,0.204854,0.974267,0.0116888,0
173,88.5354,,DPDK,0.819627,0.204907,0.974784,0.00925762,0
174,125.4135,,DPDK,0.820298,0.205075,0.975062,0.00654075,0
175,115.9385,,DPDK,0.820132,0.205033,0.975,0.00707385,0
176,132.1219,,DPDK,0.820398,0.2051,0.975119,0.00620941,0
177,154.9087,,DPDK,0.820652,0.205163,0.975249,0.00529765,0
178,183.3662,,DPDK,0.820888,0.205222,0.97527,0.00447677,0
179,153.5326,,DPDK,0.820639,0.20516,0.975244,0.00534504,0
180,150.0945,,DPDK,0.820606,0.205151,0.975238,0.00546726,0
181,138.5827,,DPDK,0.82048,0.20512,0.97518,0.00592051,0
182,117.4207,,DPDK,0.820158,0.20504,0.974996,0.00698479,0
183,109.4596,,DPDK,0.820012,0.205003,0.974996,0.00749146,0
184,122.2857,,DPDK,0.820244,0.205061,0.975029,0.0067076,0
185,120.5058,,DPDK,0.820213,0.205053,0.975006,0.00680642,0
186,122.748,,DPDK,0.820252,0.205063,0.975033,0.00668241,0
187,119.8609,,DPDK,0.820201,0.20505,0.975001,0.00684294,0
188,121.7882,,DPDK,0.820235,0.205059,0.975022,0.00673493,0
189,127.4531,,DPDK,0.820333,0.205083,0.975081,0.00643635,0
190,140.3041,,DPDK,0.8205,0.205125,0.975192,0.00584801,0
191,128.8112,,DPDK,0.820355,0.205089,0.975092,0.00636866,0
192,127.7868,,DPDK,0.820338,0.205085,0.975081,0.00641959,0
193,152.4733,,DPDK,0.820629,0.205157,0.975245,0.00538211,0
194,153.6431,,DPDK,0.82064,0.20516,0.975242,0.00534121,0
195,167.2579,,DPDK,0.820762,0.205191,0.975258,0.00490716,0
196,155.9624,,DPDK,0.820661,0.205165,0.975246,0.00526192,0
197,171.8373,,DPDK,0.8208,0.2052,0.975257,0.00477661,0
198,173.6721,,DPDK,0.820814,0.205204,0.975257,0.00472623,0
199,171.3326,,DPDK,0.820796,0.205199,0.975257,0.00479066,0
200,150.7769,,DPDK,0.820613,0.205153,0.975241,0.00544256,0
201,153.3872,,DPDK,0.820637,0.205159,0.975244,0.0053501,0
202,141.7034,,DPDK,0.820516,0.205129,0.975203,0.00579037,0
203,126.5011,,DPDK,0.820316,0.205079,0.97507,0.00648466,0
204,139.2418,,DPDK,0.820488,0.205122,0.975181,0.00589254,0
205,139.2457,,DPDK,0.820488,0.205122,0.975181,0.00589238,0
206,123.4665,,DPDK,0.820265,0.205066,0.975041,0.00664362,0
207,139.7926,,DPDK,0.820494,0.205124,0.975187,0.00586937,0
208,135.1352,,DPDK,0.820437,0.205109,0.975147,0.00607123,0
209,146.9391,,DPDK,0.820572,0.205143,0.975239,0.00558444,0
210,153.9989,,DPDK,0.820643,0.205161,0.975246,0.00532889,0
211,152.3141,,DPDK,0.820627,0.205157,0.975244,0.00538773,0
212,171.964,,DPDK,0.820801,0.2052,0.975259,0.0047731,0
213,200.9314,,DPDK,0.821011,0.205253,0.975286,0.00408603,0
214,212.9693,,DPDK,0.82109,0.205273,0.975301,0.00385544,0
215,178.9789,,DPDK,0.820855,0.205214,0.975262,0.00458632,0
216,200.6131,,DPDK,0.821009,0.205252,0.975285,0.0040925,0
217,198.4043,,DPDK,0.820994,0.205249,0.975285,0.00413799,0
218,216.9965,,DPDK,0.821116,0.205279,0.975304,0.003784,0
219,199.5061,,DPDK,0.821002,0.20525,0.975287,0.00411517,0
220,198.0701,,DPDK,0.820992,0.205248,0.975285,0.00414496,0
221,184.109,,DPDK,0.820893,0.205223,0.97527,0.00445873,0
