step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
275,45.9339,,OAI-1x,0.40069,0.100173,0.934121,0.00872319,0
276,62.4067,,OAI-1x,0.57616,0.14404,0.935879,0.00923234,0
277,67.5277,,OAI-1x,0.619841,0.15496,0.93464,0.00917906,0
278,61.4025,,OAI-1x,0.566428,0.141607,0.935804,0.00922484,0
279,59.7794,,OAI-1x,0.552097,0.138024,0.935699,0.00923556,0
280,77.6492,,OAI-1x,0.697489,0.174372,0.931909,0.00898256,0
281,88.1261,,OAI-1x,0.798186,0.199546,0.929186,0.00905732,0
282,98.4357,,OAI-1x,0.892799,0.2232,0.92708,0.00906988,0
283,92.4078,,OAI-1x,0.836962,0.209241,0.928241,0.00905727,0
284,113.1638,,OAI-1x,1.035009,0.258752,0.924146,0.00914611,0
285,107.783,,OAI-1x,0.984181,0.246045,0.925425,0.00913113,0
286,117.4906,,OAI-1x,1.074334,0.268583,0.922952,0.00914399,0
287,113.3046,,OAI-1x,1.036307,0.259077,0.924125,0.00914621,0
288,132.8896,,OAI-1x,1.213162,0.30329,0.920841,0.00912909,0
289,126.8769,,OAI-1x,1.160345,0.290086,0.921226,0.00914544,0
290,135.3872,,OAI-1x,1.234572,0.308643,0.920693,0.00911882,0
291,125.7434,,OAI-1x,1.150033,0.287508,0.921348,0.00914587,0
292,119.951,,OAI-1x,1.096941,0.274235,0.92224,0.0091449,0
293,132.6462,,OAI-1x,1.211105,0.302776,0.920857,0.00913034,0
294,141.3179,,OAI-1x,1.28484,0.32121,0.920305,0.00909184,0
295,166.4523,,OAI-1x,1.523418,0.380855,0.919027,0.00915228,0
296,169.0553,,OAI-1x,1.547137,0.386784,0.91889,0.00915166,0
297,135.5106,,OAI-1x,1.235497,0.308874,0.920687,0.00911735,0
298,146.215,,OAI-1x,1.330062,0.332515,0.920097,0.00909662,0
299,133.9423,,OAI-1x,1.222181,0.305545,0.920784,0.00912468,0
300,151.4345,,OAI-1x,1.381554,0.345388,0.919813,0.00912311,0
301,163.9944,,OAI-1x,1.501079,0.37527,0.919142,0.00915323,0
302,168.7374,,OAI-1x,1.544214,0.386053,0.918908,0.00915158,0
303,155.9897,,OAI-1x,1.426129,0.356532,0.919574,0.00914245,0
304,168.2169,,OAI-1x,1.53923,0.384807,0.918933,0.00915027,0
305,144.5638,,OAI-1x,1.314906,0.328727,0.920171,0.00909568,0
306,158.9335,,OAI-1x,1.454098,0.363525,0.919399,0.0091491,0
307,181.4979,,OAI-1x,1.658798,0.4147,0.918047,0.00913949,0
308,171.8196,,OAI-1x,1.572498,0.393125,0.918775,0.00915203,0
309,139.8532,,OAI-1x,1.272345,0.318086,0.920428,0.00909772,0
