step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
329,242.7415,,DPDK,0.821267,0.205317,0.975318,0.0033833,0
330,220.7486,,DPDK,0.821139,0.205285,0.975304,0.00371979,0
331,247.892,,DPDK,0.821296,0.205324,0.97529,0.00331312,0
332,243.6782,,DPDK,0.821273,0.205318,0.975312,0.00337032,0
333,212.8631,,DPDK,0.82109,0.205272,0.975299,0.00385736,0
334,219.1684,,DPDK,0.821129,0.205282,0.975306,0.00374657,0
335,208.1547,,DPDK,0.821059,0.205265,0.975293,0.00394447,0
336,188.9218,,DPDK,0.820928,0.205232,0.975276,0.00434533,0
337,124.2679,,DPDK,0.820278,0.20507,0.975047,0.00660089,0
338,146.3862,,DPDK,0.820566,0.205142,0.975238,0.00560549,0
339,141.645,,DPDK,0.820515,0.205129,0.975203,0.00579276,0
340,131.6846,,DPDK,0.820393,0.205098,0.975118,0.00622998,0
341,118.3414,,DPDK,0.820175,0.205044,0.974997,0.00693058,0
342,91.2677,,2xOAI,0.793103,0.198276,0.93409,0.00868985,0
343,80.4982,,2xOAI,0.641949,0.160487,0.933246,0.0079747,0
344,79.814,,2xOAI,0.631836,0.157959,0.933194,0.00791635,0
345,61.3977,,2xOAI,0.459481,0.11487,0.927711,0.00748369,0
346,59.9335,,2xOAI,0.455785,0.113946,0.927211,0.00760484,0
347,58.8525,,2xOAI,0.454337,0.113584,0.926826,0.00771992,0
348,52.1298,,2xOAI,0.485358,0.121339,0.924327,0.00931057,0
349,59.6421,,2xOAI,0.455509,0.113877,0.927122,0.00763736,0
350,47.4196,,1xOAI,0.420776,0.105194,0.93435,0.00887346,0
351,37.0668,,1xOAI,0.30869,0.077173,0.931817,0.00832793,0
352,33.0746,,1xOAI,0.259514,0.064878,0.929341,0.00784632,0
353,32.8078,,1xOAI,0.257066,0.064267,0.929173,0.0078355,0
354,31.5249,,1xOAI,0.236799,0.0592,0.928296,0.00751149,0
355,22.8709,,1xOAI,0.219215,0.054804,0.92136,0.00958491,0
356,24.8363,,1xOAI,0.248192,0.062048,0.923226,0.00999313,0
357,24.1083,,1xOAI,0.23604,0.05901,0.922563,0.00979081,0
358,26.8583,,1xOAI,0.233974,0.058494,0.92495,0.00871144,0
359,23.9048,,1xOAI,0.231916,0.057979,0.922361,0.00970167,0
360,18.716,,1xOAI,0.199253,0.049813,0.921019,0.01064614,0
361,28.5466,,1xOAI,0.22598,0.056495,0.926206,0.00791617,0
362,30.6409,,1xOAI,0.229603,0.057401,0.927689,0.00749335,0
363,30.1291,,1xOAI,0.228172,0.057043,0.927333,0.00757314,0
364,44.9427,,1xOAI,0.386947,0.096737,0.933966,0.00860979,0
365,46.3916,,1xOAI,0.406945,0.101736,0.934191,0.00877194,0
366,38.6728,,1xOAI,0.309772,0.077443,0.932801,0.00801006,0
367,53.6013,,2xOAI,0.469342,0.117335,0.924902,0.00875616,0
368,55.5218,,2xOAI,0.449819,0.112455,0.925638,0.00810166,0
369,57.5988,,2xOAI,0.452635,0.113159,0.9264,0.00785841,0
370,59.7824,,2xOAI,0.45561,0.113903,0.927156,0.00762114,0
371,73.2518,,2xOAI,0.615106,0.153777,0.93156,0.00839714,0
372,77.7996,,2xOAI,0.619796,0.154949,0.932943,0.00796657,0
373,119.0101,,2xOAI,1.09945,0.274862,0.935669,0.00923829,0
374,146.0487,,2xOAI,1.32234,0.330585,0.933179,0.00905411,0
