Actual_Traffic,Predicted_Traffic,UPF_Config,Energy_Wh_Actual,QoS_Score_Actual,Requested_Action,Executed_Action,Cooldown_Blocked,Reward,SEC
33.07457733154297,,"('OAI', 1)",0.0648784339427948,0.9293407201766968,1,1,False,-0.7846320867538452,0.007846320979297161
32.8078498840332,,"('OAI', 1)",0.06426650285720825,0.9291728138923645,1,1,False,-0.7835502624511719,0.007835502736270428
31.524873733520508,,"('OAI', 1)",0.05919966101646423,0.9282963871955872,1,1,False,-0.7511485815048218,0.007511485833674669
22.870859146118164,,"('OAI', 1)",0.05480378866195679,0.9213598966598511,1,1,False,-0.9584910869598389,0.009584911167621613
24.836267471313477,,"('OAI', 1)",0.06204801797866821,0.9232262372970581,1,1,False,-0.9993131160736084,0.009993131272494793
24.10830307006836,,"('OAI', 1)",0.05900996923446655,0.922562837600708,1,1,False,-0.9790812730789185,0.009790812619030476
26.85831069946289,,"('OAI', 1)",0.058493614196777344,0.924950361251831,1,1,False,-0.8711435794830322,0.008711435832083225
23.904787063598633,,"('OAI', 1)",0.05797910690307617,0.9223613142967224,1,1,False,-0.9701672792434692,0.009701672941446304
18.716005325317383,,"('OAI', 1)",0.049813300371170044,0.9210193157196045,1,1,False,-1.064613938331604,0.010646139271557331
28.546646118164062,,"('OAI', 1)",0.05649504065513611,0.9262060523033142,1,1,False,-0.791617214679718,0.007916172035038471
30.64091682434082,,"('OAI', 1)",0.05740076303482056,0.9276890754699707,1,1,False,-0.7493348121643066,0.0074933478608727455
30.129127502441406,,"('OAI', 1)",0.05704301595687866,0.9273326396942139,1,1,False,-0.7573139071464539,0.007573138922452927
44.942718505859375,,"('OAI', 1)",0.09673681855201721,0.9339658617973328,1,1,False,-0.8609787821769714,0.008609787560999393
46.391639709472656,,"('OAI', 1)",0.10173612833023071,0.934190571308136,1,1,False,-0.8771936297416687,0.008771936409175396
38.6728401184082,,"('OAI', 1)",0.0774429440498352,0.9328012466430664,1,1,False,-0.8010060787200928,0.008010060526430607
53.60131072998047,,"('OAI', 2)",0.11733543872833252,0.9249019622802734,2,2,False,-0.8876162171363831,0.008756161667406559
55.521793365478516,,"('OAI', 2)",0.11245465278625488,0.9256375432014465,2,2,False,-0.8101658821105957,0.008101658895611763
57.5987663269043,,"('OAI', 2)",0.1131587028503418,0.9263996481895447,2,2,False,-0.785841166973114,0.00785841140896082
59.782447814941406,,"('OAI', 2)",0.11390256881713867,0.9271562695503235,2,2,False,-0.7621138095855713,0.0076211378909647465
73.25184631347656,,"('OAI', 2)",0.15377652645111084,0.9315600395202637,2,2,False,-0.8397141695022583,0.008397141471505165
77.79957580566406,,"('OAI', 2)",0.154948890209198,0.9329429864883423,2,2,False,-0.7966567873954773,0.007966567762196064
119.01011657714844,,"('OAI', 2)",0.2748624384403229,0.9356687664985657,2,2,False,-0.9238287806510925,0.009238287806510925
146.0486602783203,,"('OAI', 2)",0.3305850028991699,0.9331789016723633,2,2,False,-0.9054105877876282,0.00905410572886467
53.18157958984375,,"('OAI', 2)",0.11845719814300537,0.9247363209724426,2,2,False,-0.8909640908241272,0.008909640833735466
68.69590759277344,,"('OAI', 2)",0.13986289501190186,0.9301565885543823,2,2,False,-0.8143885135650635,0.008143885061144829
72.03372955322266,,"('OAI', 2)",0.1505632996559143,0.9311947226524353,2,2,False,-0.8360710740089417,0.008360710926353931
87.44181060791016,,"('OAI', 2)",0.18478214740753174,0.9337857961654663,2,2,False,-0.8452804684638977,0.008452804759144783
73.64738464355469,,"('OAI', 2)",0.15428155660629272,0.9316801428794861,2,2,False,-0.8379472494125366,0.00837947241961956
62.24346160888672,,"('OAI', 2)",0.11637735366821289,0.9280145764350891,2,2,False,-0.7478848695755005,0.0074788485653698444
54.83914566040039,,"('OAI', 2)",0.11401200294494629,0.9253615140914917,2,2,False,-0.8316103219985962,0.008316103368997574
82.00209045410156,,"('OAI', 2)",0.16585469245910645,0.9333556890487671,2,2,False,-0.8090267181396484,0.008090266957879066
70.26559448242188,,"('OAI', 2)",0.1458255648612976,0.9306535720825195,2,2,False,-0.8301392197608948,0.008301392197608948
61.3083381652832,,"('OAI', 2)",0.11480844020843506,0.9276799559593201,2,2,False,-0.7490559220314026,0.007490559481084347
68.97578430175781,,"('OAI', 2)",0.14108991622924805,0.9302473068237305,2,2,False,-0.818199634552002,0.008181996643543243
96.43427276611328,,"('DPDK', 1)",0.2049371600151062,0.9748707413673401,0,0,False,-0.8800594210624695,0.008500594645738602
127.11753845214844,,"('DPDK', 1)",0.2050817310810089,0.9750787019729614,0,0,False,-0.645329475402832,0.006453294772654772
135.8424530029297,,"('DPDK', 1)",0.20511148869991302,0.9751538634300232,0,0,False,-0.6039687395095825,0.006039687432348728
147.3507843017578,,"('DPDK', 1)",0.20514418184757233,0.9752396941184998,0,0,False,-0.5568865537643433,0.0055688656866550446
157.97714233398438,,"('DPDK', 1)",0.20516997575759888,0.975245475769043,0,0,False,-0.5194928050041199,0.005194928031414747
140.27395629882812,,"('DPDK', 1)",0.20512491464614868,0.975191056728363,0,0,False,-0.5849266052246094,0.005849265959113836
138.32113647460938,,"('DPDK', 1)",0.20511922240257263,0.9751753807067871,0,0,False,-0.5931680798530579,0.0059316810220479965
110.24625396728516,,"('DPDK', 1)",0.20500677824020386,0.9749959707260132,0,0,False,-0.7438140511512756,0.007438140455633402
127.01949310302734,,"('DPDK', 1)",0.20508131384849548,0.9750749468803406,0,0,False,-0.6458262801170349,0.006458262912929058
105.73600006103516,,"('DPDK', 1)",0.20498505234718323,0.9749682545661926,0,0,False,-0.7754598259925842,0.007754598278552294
105.78032684326172,,"('DPDK', 1)",0.20498526096343994,0.9749682545661926,0,0,False,-0.7751356959342957,0.007751356810331345
91.91358184814453,,"('DPDK', 1)",0.2049160599708557,0.9748221635818481,0,0,False,-0.8917770385742188,0.008917770348489285
106.34635925292969,,"('DPDK', 1)",0.2049880474805832,0.9749723672866821,0,0,False,-0.7710204720497131,0.0077102044597268105
88.0693130493164,,"('OAI', 2)",0.18705964088439941,0.9338288307189941,2,2,False,-0.8796018958091736,0.008496019057929516
89.97065734863281,,"('OAI', 2)",0.1937580704689026,0.9339811205863953,2,2,False,-0.8614278435707092,0.00861427839845419
102.31085968017578,,"('OAI', 2)",0.2334606647491455,0.9348937273025513,2,2,False,-0.9127503037452698,0.009127503260970116
85.7713394165039,,"('OAI', 2)",0.17871403694152832,0.9336475729942322,2,2,False,-0.8334441184997559,0.008334441110491753
89.38508605957031,,"('DPDK', 1)",0.2049090564250946,0.9747934937477112,0,0,False,-0.9469720125198364,0.009169720113277435
103.14523315429688,,"('DPDK', 1)",0.20497214794158936,0.974942147731781,0,0,False,-0.7948875427246094,0.007948875427246094
104.00907135009766,,"('DPDK', 1)",0.20497648417949677,0.974952220916748,0,0,False,-0.7883023619651794,0.007883023470640182
88.33182525634766,,"('DPDK', 1)",0.20490634441375732,0.974778950214386,0,0,False,-0.9278936386108398,0.009278936311602592
88.48473358154297,,"('OAI', 2)",0.188523530960083,0.933861255645752,2,2,False,-0.8822306990623474,0.008522307500243187
92.34521484375,,"('OAI', 2)",0.20197612047195435,0.9341647624969482,2,2,False,-0.8748741745948792,0.008748741820454597
79.33457946777344,,"('OAI', 2)",0.15632420778274536,0.9331656694412231,2,2,False,-0.7881768941879272,0.007881768979132175
88.38123321533203,,"('OAI', 2)",0.18815505504608154,0.9338500499725342,2,2,False,-0.8515611290931702,0.008515611290931702
113.81922912597656,,"('DPDK', 1)",0.2050233781337738,0.9749979972839355,0,0,False,-0.750522792339325,0.007205228321254253
96.38306427001953,,"('DPDK', 1)",0.2049368917942047,0.9748697280883789,0,0,False,-0.8505099415779114,0.008505099453032017
87.46975708007812,,"('DPDK', 1)",0.20490410923957825,0.974773645401001,0,0,False,-0.9370283484458923,0.009370283223688602
96.38273620605469,,"('DPDK', 1)",0.2049368917942047,0.9748697280883789,0,0,False,-0.8505128622055054,0.00850512832403183
99.59959411621094,,"('DPDK', 1)",0.20495395362377167,0.9749045968055725,0,0,False,-0.8231116533279419,0.008231116458773613
119.86627197265625,,"('DPDK', 1)",0.20505033433437347,0.9750005006790161,0,0,False,-0.6842636466026306,0.006842636503279209
120.96101379394531,,"('DPDK', 1)",0.20505517721176147,0.9750110507011414,0,0,False,-0.6780868172645569,0.006780868396162987
110.38349151611328,,"('DPDK', 1)",0.2050074338912964,0.974997878074646,0,0,False,-0.7428916692733765,0.00742891663685441
134.3607177734375,,"('DPDK', 1)",0.20510679483413696,0.975138783454895,0,0,False,-0.6106153726577759,0.006106153596192598
145.39498901367188,,"('DPDK', 1)",0.2051389515399933,0.9752350449562073,0,0,False,-0.5643631815910339,0.005643631797283888
164.7183380126953,,"('DPDK', 1)",0.20518505573272705,0.9752550721168518,0,0,False,-0.49826890230178833,0.004982688929885626
178.10353088378906,,"('DPDK', 1)",0.2052120566368103,0.9752660393714905,0,0,False,-0.46088263392448425,0.004608826246112585
177.61996459960938,,"('DPDK', 1)",0.20521113276481628,0.9752644896507263,0,0,False,-0.46213531494140625,0.0046213530004024506
169.52114868164062,,"('DPDK', 1)",0.205195352435112,0.9752575159072876,0,0,False,-0.4841763973236084,0.0048417639918625355
208.012451171875,,"('DPDK', 1)",0.20526456832885742,0.9752945303916931,0,0,False,-0.39471593499183655,0.0039471592754125595
185.49476623535156,,"('DPDK', 1)",0.20522579550743103,0.975271463394165,0,0,False,-0.44254791736602783,0.004425479099154472
168.9560546875,,"('DPDK', 1)",0.20519421994686127,0.9752560257911682,0,0,False,-0.4857931137084961,0.004857931286096573
181.21441650390625,,"('DPDK', 1)",0.20521791279315948,0.9752700924873352,0,0,False,-0.4529836177825928,0.004529836121946573
151.6547393798828,,"('DPDK', 1)",0.20515523850917816,0.975242555141449,0,0,False,-0.5411112904548645,0.005411113146692514
164.9420928955078,,"('DPDK', 1)",0.20518554747104645,0.9752534627914429,0,0,False,-0.4975941479206085,0.004975941497832537
151.1704559326172,,"('DPDK', 1)",0.20515409111976624,0.9752418994903564,0,0,False,-0.5428417325019836,0.005428417585790157
109.23762512207031,,"('DPDK', 1)",0.20500199496746063,0.9749975204467773,0,0,False,-0.7506644129753113,0.007506644353270531
74.973388671875,,"('DPDK', 1)",0.20486922562122345,0.9744911193847656,0,0,False,-1.0930237770080566,0.010930237360298634
153.5703582763672,,"('DPDK', 1)",0.2051597684621811,0.9752438068389893,0,0,False,-0.5343733429908752,0.0053437333554029465
157.6027374267578,,"('DPDK', 1)",0.20516912639141083,0.9752452969551086,0,0,False,-0.5207247734069824,0.005207247566431761
159.03976440429688,,"('DPDK', 1)",0.20517238974571228,0.9752484560012817,0,0,False,-0.5160279273986816,0.005160279106348753
142.65603637695312,,"('DPDK', 1)",0.20513150095939636,0.9752105474472046,0,0,False,-0.5751779079437256,0.0057517788372933865
69.46321868896484,,"('OAI', 2)",0.14321649074554443,0.9304032325744629,2,2,False,-0.8547040224075317,0.008247040212154388
55.30534362792969,,"('OAI', 2)",0.11277437210083008,0.9255281686782837,2,2,False,-0.8156490325927734,0.00815649051219225
67.37357330322266,,"('OAI', 2)",0.13401734828948975,0.9297391176223755,2,2,False,-0.7956671714782715,0.0079566715285182
60.81262969970703,,"('OAI', 2)",0.1144716739654541,0.927519679069519,2,2,False,-0.7529467344284058,0.007529467344284058
35.83094787597656,,"('OAI', 1)",0.07478362321853638,0.9310795664787292,1,1,False,-0.837849497795105,0.0083484947681427
40.993831634521484,,"('OAI', 1)",0.08289286494255066,0.9333584308624268,1,1,False,-0.808832585811615,0.008088326081633568
28.905473709106445,,"('OAI', 1)",0.05662688612937927,0.9264535307884216,1,1,False,-0.7836146950721741,0.007836147211492062
30.256275177001953,,"('OAI', 1)",0.05712428689002991,0.9274011254310608,1,1,False,-0.7552058100700378,0.007552057970315218
36.76713180541992,,"('OAI', 1)",0.07712379097938538,0.9316577911376953,1,1,False,-0.8390514850616455,0.008390515111386776
24.669191360473633,,"('OAI', 1)",0.06182900071144104,0.9230750203132629,1,1,False,-1.0025298595428467,0.010025298222899437
19.263078689575195,,"('OAI', 1)",0.05099412798881531,0.9209598898887634,1,1,False,-1.0588988065719604,0.010588987730443478
14.285483360290527,,"('OAI', 1)",0.03879687190055847,0.9197282791137695,1,1,False,-1.0863299369812012,0.01086329948157072
10.748270034790039,,"('OAI', 2)",0.0069558024406433105,0.9022653102874756,2,2,False,-0.2708621919155121,0.0025886220391839743
9.63591194152832,,"('OAI', 2)",-0.0071599483489990234,0.8999683856964111,2,2,False,0.2962716221809387,-0.002972193295136094
12.296305656433105,,"('OAI', 2)",0.026194632053375244,0.9051467776298523,2,2,False,-0.8521138429641724,0.008521138690412045
9.353482246398926,,"('OAI', 2)",-0.01090151071548462,0.8993585705757141,2,2,False,0.4469590187072754,-0.0046620117500424385
26.23872184753418,,"('OAI', 2)",0.07070785760879517,0.9183854460716248,2,2,False,-1.077916145324707,0.010779161937534809
6.932722091674805,,"('OAI', 2)",-0.023581385612487793,0.8915574550628662,2,2,False,1.1073088645935059,-0.013605845160782337
4.211070537567139,,"('OAI', 2)",-0.012134850025177002,0.8768744468688965,2,2,False,0.45889580249786377,-0.011526617221534252
