Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_Autoscaler,QoS_Score_Autoscaler,Energy_Wh_DPDK,QoS_Score_DPDK,Energy_Wh_OAI1x,QoS_Score_OAI1x
79.13189,95.85271,1,0.17786173522472382,0.931490421295166,0.20488139986991882,0.9746665954589844,0.17786173522472382,0.931490421295166
54.21966,98.01002,1,0.12494360655546188,0.9352262616157532,0.20479637384414673,0.9730941653251648,0.12494360655546188,0.9352262616157532
61.17377,97.0054,1,0.14105577766895294,0.9357892870903015,0.20482344925403595,0.9738619327545166,0.14105577766895294,0.9357892870903015
70.55815,94.69399,1,0.16075266897678375,0.9338265061378479,0.2048555612564087,0.9742864966392517,0.16075266897678375,0.9338265061378479
66.061646,92.493324,1,0.15200915932655334,0.9350466728210449,0.2048407346010208,0.974091649055481,0.15200915932655334,0.9350466728210449
60.384045,90.27749,1,0.13931895792484283,0.9357365965843201,0.20482052862644196,0.9737993478775024,0.13931895792484283,0.9357365965843201
75.49118,87.90848,1,0.1697964072227478,0.9325105547904968,0.2048707753419876,0.9745146036148071,0.1697964072227478,0.9325105547904968
69.344284,86.78372,1,0.15846684575080872,0.9341484308242798,0.2048516422510147,0.9742298722267151,0.15846684575080872,0.9341484308242798
60.484985,86.095955,1,0.1395336091518402,0.9357433319091797,0.204820916056633,0.9738107919692993,0.1395336091518402,0.9357433319091797
85.60705,85.17309,1,0.19352303445339203,0.9298012852668762,0.20489919185638428,0.9747474789619446,0.19352303445339203,0.9298012852668762
99.12348,85.74786,1,0.2248793989419937,0.9269601702690125,0.2049514651298523,0.9748979210853577,0.2248793989419937,0.9269601702690125
96.50794,88.10146,1,0.21859890222549438,0.9274559617042542,0.20493756234645844,0.9748712778091431,0.21859890222549438,0.9274559617042542
136.62521,91.16901,1,0.3112272024154663,0.920602023601532,0.20511394739151,0.9751579165458679,0.3112272024154663,0.920602023601532
165.25746,97.056694,1,0.37813669443130493,0.9190796613693237,0.20518623292446136,0.9752565622329712,0.37813669443130493,0.9190796613693237
201.20117,105.990746,1,0.4564528167247772,0.91217041015625,0.20525330305099487,0.9752883911132812,0.4564528167247772,0.91217041015625
186.84157,118.34305,1,0.42610546946525574,0.9164646863937378,0.20522825419902802,0.9752739071846008,0.42610546946525574,0.9164646863937378
184.8816,130.09695,1,0.42195746302604675,0.91709965467453,0.2052246779203415,0.9752689003944397,0.42195746302604675,0.91709965467453
196.51485,139.9163,1,0.4459204375743866,0.9135331511497498,0.20524533092975616,0.975283682346344,0.4459204375743866,0.9135331511497498
166.40164,148.24754,1,0.38072267174720764,0.9190451502799988,0.20518872141838074,0.9752550721168518,0.38072267174720764,0.9190451502799988
159.74878,152.42705,1,0.3654264807701111,0.9193757176399231,0.20517399907112122,0.9752519130706787,0.3654264807701111,0.9193757176399231
142.14774,153.07278,1,0.3231126368045807,0.9202762842178345,0.20513010025024414,0.9752056002616882,0.3231126368045807,0.9202762842178345
154.7196,150.11491,1,0.35345250368118286,0.9196261763572693,0.20516246557235718,0.9752476215362549,0.35345250368118286,0.9196261763572693
