Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_OAI2x,QoS_Score_OAI2x
30.278791427612305,59.667049407958984,2,0.08229032903909683,0.920311689376831
40.850399017333984,63.25869369506836,2,0.10133794695138931,0.9207876324653625
46.86515426635742,67.34015655517578,2,0.11256519705057144,0.9219146966934204
45.933895111083984,71.68073272705078,2,0.11009786278009415,0.9214562773704529
62.40671920776367,75.53303527832031,2,0.11671552807092667,0.928070604801178
67.52766418457031,79.41050720214844,2,0.1347011774778366,0.9297836422920227
61.40251159667969,83.43766021728516,2,0.11486849933862686,0.9277164340019226
59.77944564819336,86.69107055664062,2,0.11390379816293716,0.9271629452705383
77.64921569824219,89.04557037353516,2,0.15493230521678925,0.9328965544700623
88.1260986328125,91.37252807617188,2,0.18723152577877045,0.933833658695221
98.4356689453125,93.88165283203125,2,0.222014382481575,0.9346216917037964
92.40782928466797,96.63086700439453,2,0.20219163596630096,0.9341744780540466
113.16378021240234,99.0436019897461,2,0.26184743642807007,0.9354445338249207
107.78298950195312,102.66910552978516,2,0.24816907942295074,0.9351763725280762
117.49063873291016,106.30152893066406,2,0.27154505252838135,0.9356169700622559
113.30455017089844,109.74867248535156,2,0.26215389370918274,0.9354621171951294
132.88963317871094,112.3233871459961,2,0.3055674731731415,0.9349291920661926
126.87689971923828,115.63434600830078,2,0.2926861047744751,0.9357941150665283
135.38723754882812,118.34500122070312,2,0.3105449676513672,0.9345927834510803
125.74337005615234,120.927001953125,2,0.2901674509048462,0.9359084963798523
119.95101928710938,122.32740020751953,2,0.27690234780311584,0.9356967210769653
132.6461944580078,122.36070251464844,2,0.3050658106803894,0.9349762201309204
141.31793212890625,122.4772720336914,2,0.32186925411224365,0.9337906837463379
166.45233154296875,123.14419555664062,2,0.3749808669090271,0.9304215312004089
169.05531311035156,125.91548919677734,2,0.38165149092674255,0.9300763607025146
135.51058959960938,129.61785888671875,2,0.3107985854148865,0.9345722794532776
146.2149658203125,130.8356170654297,2,0.3309011459350586,0.9331638216972351
133.94232177734375,131.296142578125,2,0.30770134925842285,0.9347848892211914
151.43453979492188,130.19790649414062,2,0.3405093252658844,0.9324504733085632
163.99441528320312,129.59898376464844,2,0.3688821792602539,0.9307353496551514
168.7374267578125,130.18209838867188,2,0.3808136582374573,0.9301284551620483
155.98973083496094,131.64797973632812,2,0.3503706753253937,0.9318063855171204
