step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation,type_switch,scale_event,cooldown_blocked
256,29.8585,,1xOAI,0.227749,0.056937,0.927139,0.0076276,0,0,0,0
257,26.4553,,1xOAI,0.238378,0.059594,0.924633,0.00901059,0,0,0,0
258,27.5034,,1xOAI,0.22707,0.056767,0.925422,0.00825607,0,0,0,0
259,24.7379,,1xOAI,0.24786,0.061965,0.923147,0.01001946,0,0,0,0
260,25.5078,,1xOAI,0.247846,0.061961,0.923823,0.00971647,0,0,0,0
261,27.8367,,1xOAI,0.22503,0.056258,0.925682,0.00808395,0,0,0,0
262,20.6039,,1xOAI,0.200688,0.050172,0.920763,0.00974028,0,0,0,0
263,19.7042,,1xOAI,0.207706,0.051927,0.920871,0.01054121,0,0,0,0
264,16.4113,,1xOAI,0.177717,0.044429,0.920937,0.01082895,0,0,0,0
265,17.6223,,1xOAI,0.189361,0.04734,0.921163,0.01074553,0,0,0,0
266,21.0827,,1xOAI,0.199443,0.049861,0.920712,0.00946004,0,0,0,0
267,25.4861,,1xOAI,0.247995,0.061999,0.923815,0.00973062,0,0,0,0
268,34.5085,,1xOAI,0.282569,0.070642,0.930266,0.0081884,0,0,0,0
269,33.3807,,1xOAI,0.263275,0.065819,0.929532,0.00788703,0,0,0,0
270,30.3159,,1xOAI,0.228697,0.057174,0.927451,0.00754381,0,0,0,0
271,39.9727,,1xOAI,0.316938,0.079235,0.933199,0.00792887,0,0,0,0
272,44.3362,,1xOAI,0.378377,0.094594,0.933863,0.00853427,0,0,0,0
273,47.0731,,1xOAI,0.416165,0.104041,0.934294,0.00884081,0,0,0,0
274,57.4603,,1xOAI,0.531656,0.132914,0.93552,0.00925258,0,0,0,0
275,58.2847,,1xOAI,0.539001,0.13475,0.935583,0.00924773,0,0,0,0
276,75.0437,,1xOAI,0.675616,0.168904,0.932647,0.00900298,0,0,0,0
277,84.0606,,1xOAI,0.758486,0.189622,0.930193,0.00902309,0,0,0,0
278,98.5785,,1xOAI,0.894164,0.223541,0.927064,0.00907058,0,0,0,0
279,97.2756,,1xOAI,0.881665,0.220416,0.927299,0.00906358,0,0,0,0
280,121.5702,,1xOAI,1.111586,0.277896,0.921859,0.00914357,0,0,0,0
281,120.7628,,DPDK,0.820217,0.205054,0.97501,0.00679197,0,1,0,0
282,133.362,,DPDK,0.820414,0.205104,0.975132,0.00615178,0,0,0,1
283,123.4002,,DPDK,0.820263,0.205066,0.975039,0.00664718,0,0,0,1
284,144.2491,,DPDK,0.820543,0.205136,0.975225,0.00568838,0,0,0,1
285,131.8283,,2xOAI,1.21364,0.30341,0.935092,0.00920622,0,1,0,0
286,139.1064,,2xOAI,1.270935,0.317734,0.934092,0.00913643,0,0,0,0
287,135.1579,,2xOAI,1.240526,0.310132,0.934624,0.00917835,0,0,0,1
288,151.7132,,2xOAI,1.364285,0.341071,0.932416,0.00899253,0,0,0,1
289,137.599,,DPDK,0.820468,0.205117,0.975168,0.00596275,0,1,0,0
290,121.9695,,DPDK,0.820238,0.20506,0.975027,0.00672495,0,0,0,0
291,126.3172,,DPDK,0.820313,0.205078,0.97507,0.00649408,0,0,0,0
292,117.2787,,DPDK,0.820156,0.205039,0.974998,0.00699322,0,0,0,0
293,133.5507,,DPDK,0.820417,0.205104,0.975135,0.00614311,0,0,0,0
294,139.8424,,DPDK,0.820495,0.205124,0.975187,0.00586728,0,0,0,0
295,125.1855,,DPDK,0.820294,0.205074,0.975059,0.00655263,0,0,0,0
296,137.2994,,DPDK,0.820464,0.205116,0.975164,0.00597573,0,0,0,0
297,149.9544,,DPDK,0.820604,0.205151,0.975243,0.00547236,0,0,0,0
298,153.6725,,DPDK,0.82064,0.20516,0.975244,0.00534019,0,0,0,0
299,158.3018,,DPDK,0.820683,0.205171,0.975248,0.00518429,0,0,0,0
300,150.2161,,DPDK,0.820607,0.205152,0.975239,0.00546284,0,0,0,0
301,149.4522,,DPDK,0.820599,0.20515,0.975242,0.00549071,0,0,0,0
302,156.8905,,DPDK,0.82067,0.205167,0.975248,0.00523085,0,0,0,0
303,174.3454,,DPDK,0.820819,0.205205,0.975258,0.00470801,0,0,0,0
304,154.2049,,DPDK,0.820645,0.205161,0.975245,0.00532178,0,0,0,0
305,160.1286,,DPDK,0.820699,0.205175,0.975253,0.00512525,0,0,0,0
306,148.0958,,DPDK,0.820585,0.205146,0.975238,0.0055409,0,0,0,0
307,158.2947,,DPDK,0.820683,0.205171,0.975248,0.00518453,0,0,0,0
308,147.059,,DPDK,0.820574,0.205143,0.97524,0.00557989,0,0,0,0
309,151.2081,,DPDK,0.820617,0.205154,0.975242,0.00542707,0,0,0,0
310,149.9736,,DPDK,0.820604,0.205151,0.975243,0.00547166,0,0,0,0
311,168.9773,,DPDK,0.820777,0.205194,0.975256,0.00485732,0,0,0,0
312,162.5332,,DPDK,0.820721,0.20518,0.975252,0.00504956,0,0,0,0
313,172.6097,,DPDK,0.820806,0.205201,0.975261,0.00475527,0,0,0,0
314,168.6164,,DPDK,0.820774,0.205193,0.975256,0.0048677,0,0,0,0
315,178.2775,,DPDK,0.82085,0.205212,0.975264,0.00460433,0,0,0,0
316,174.3491,,DPDK,0.820819,0.205205,0.975259,0.00470791,0,0,0,0
317,184.837,,DPDK,0.820898,0.205225,0.975274,0.0044412,0,0,0,0
318,163.5169,,DPDK,0.82073,0.205182,0.975251,0.00501924,0,0,0,0
319,166.3658,,DPDK,0.820755,0.205189,0.975253,0.00493343,0,0,0,0
320,158.6138,,DPDK,0.820686,0.205171,0.975248,0.00517411,0,0,0,0
