t,rule_power,ff_power,ff_lower_or_equal,ff_vs_rule
43,0.8215766549110411,0.8216627836227417,False,FF > Rule
44,0.8215200304985044,0.8216778635978699,False,FF > Rule
45,0.8214367032051084,0.8215766549110413,False,FF > Rule
46,0.8212745189666748,0.8215200304985046,False,FF > Rule
47,0.8207030892372128,0.8214367032051086,False,FF > Rule
48,0.820704698562622,0.8212745189666748,False,FF > Rule
49,0.8206716179847716,0.8207030296325684,False,FF > Rule
50,0.8206453919410704,0.8207046985626221,False,FF > Rule
51,0.820458114147186,0.8206716179847717,False,FF > Rule
52,0.820315420627594,0.8206453919410706,False,FF > Rule
53,0.819787323474884,0.8204581141471863,False,FF > Rule
54,0.7566818594932556,0.8203153610229492,False,FF > Rule
55,0.7723178863525388,0.819787323474884,False,FF > Rule
56,0.6044563055038452,0.8195781707763672,False,FF > Rule
57,0.5740040540695188,0.7723179459571838,False,FF > Rule
58,0.57140839099884,0.60445636510849,False,FF > Rule
59,0.600111961364746,0.5740041136741638,True,FF <= Rule
60,0.3097977340221404,0.5714084506034851,False,FF > Rule
61,0.3234890401363372,0.6001120209693909,False,FF > Rule
62,0.2311158925294876,0.3097977638244629,False,FF > Rule
63,0.228101089596748,0.3234890699386596,False,FF > Rule
64,0.236029341816902,0.2311159372329712,True,FF <= Rule
65,0.2478347569704052,0.2281011343002319,True,FF <= Rule
66,0.199914053082466,0.2360293865203857,False,FF > Rule
67,0.2216492444276808,0.2478348016738891,False,FF > Rule
68,0.2486069947481152,0.1999144554138183,True,FF <= Rule
69,0.3460927903652188,0.2216492891311645,True,FF <= Rule
70,0.3101455867290496,0.2486070394515991,True,FF <= Rule
71,0.2307456284761428,0.3460928201675415,False,FF > Rule
72,0.2819590270519256,0.310145616531372,False,FF > Rule
73,0.2441434413194656,0.2307456731796264,True,FF <= Rule
74,0.227364972233772,0.281959056854248,False,FF > Rule
75,0.4283926784992216,0.2441434860229492,True,FF <= Rule
76,0.6425275206565856,0.2273650169372558,True,FF <= Rule
77,0.8158445954322812,0.4283927083015442,True,FF <= Rule
78,0.748926281929016,0.5857419967651367,True,FF <= Rule
79,0.8793210983276364,0.7764146327972412,True,FF <= Rule
80,0.7240444421768188,0.6782410144805908,True,FF <= Rule
81,0.8811635375022888,0.8700119256973267,True,FF <= Rule
82,0.8196775317192077,0.6419320106506348,True,FF <= Rule
83,0.819864511489868,0.8725898265838623,False,FF > Rule
84,0.8201916217803952,0.8130359649658203,True,FF <= Rule
85,0.8196293115615844,0.9300614595413208,False,FF > Rule
86,0.8194049596786496,1.102103352546692,False,FF > Rule
87,0.8195735812187191,0.7573063373565674,True,FF <= Rule
88,0.8195191621780396,0.5685789585113525,True,FF <= Rule
89,0.8196284770965576,0.6824901103973389,True,FF <= Rule
90,0.8194787502288816,0.6203701496124268,True,FF <= Rule
91,0.8194868564605712,0.7561841011047363,True,FF <= Rule
92,0.8195492029190063,0.6181678771972656,True,FF <= Rule
93,0.8197300434112548,0.618549108505249,True,FF <= Rule
94,0.8198044896125792,0.6525540351867676,True,FF <= Rule
95,0.8196727633476256,0.8513120412826538,False,FF > Rule
96,0.8205490708351132,0.895841121673584,False,FF > Rule
97,0.8208091855049132,0.8091108798980713,True,FF <= Rule
98,0.82088965177536,0.8205490708351135,True,FF <= Rule
99,0.8210375308990476,0.8208091855049133,True,FF <= Rule
100,0.8212706446647644,0.8208896517753601,True,FF <= Rule
101,0.8210391998291016,0.8210375308990479,True,FF <= Rule
102,0.820870280265808,0.8212706446647644,False,FF > Rule
103,0.820592939853668,0.8210391998291016,False,FF > Rule
104,0.8205466270446776,0.8208702802658081,False,FF > Rule
105,0.8206658363342284,0.8205929398536682,True,FF <= Rule
106,0.8204479813575744,0.8205466270446777,False,FF > Rule
107,0.8203816413879392,0.8206658363342285,False,FF > Rule
108,0.8199812173843384,0.8204479813575745,False,FF > Rule
109,0.8198498487472532,0.8203816413879395,False,FF > Rule
110,0.8200137615203856,0.8199811577796936,True,FF <= Rule
111,0.8199351429939268,0.8198498487472534,True,FF <= Rule
112,0.8201082348823544,0.8200137615203857,True,FF <= Rule
113,0.820059299468994,0.819935142993927,True,FF <= Rule
114,0.8203130960464476,0.8201082348823547,True,FF <= Rule
115,0.8201966881752012,0.8200592994689941,True,FF <= Rule
116,0.8206387758255004,0.8203130960464478,True,FF <= Rule
117,0.8207695484161376,0.8201966881752014,True,FF <= Rule
118,0.820496082305908,0.8206387758255005,False,FF > Rule
119,0.8208366632461548,0.8207694888114929,True,FF <= Rule
120,0.820704996585846,0.8204960823059082,True,FF <= Rule
121,0.8211010694503784,0.8208366632461548,True,FF <= Rule
122,0.8211041688919064,0.820704996585846,True,FF <= Rule
123,0.820740818977356,0.8211010694503784,False,FF > Rule
124,0.8208307027816772,0.8211041688919067,False,FF > Rule
125,0.8209315538406372,0.820740818977356,True,FF <= Rule
126,0.8207828998565672,0.8208307027816772,False,FF > Rule
127,0.8209186196327208,0.8209315538406372,False,FF > Rule
128,0.820921003818512,0.8207828998565674,True,FF <= Rule
129,0.8207451105117796,0.8209185600280762,False,FF > Rule
130,0.8211095333099364,0.820921003818512,True,FF <= Rule
131,0.8212015032768248,0.820745050907135,True,FF <= Rule
132,0.821158707141876,0.8211095333099365,True,FF <= Rule
133,0.821442365646362,0.821201503276825,True,FF <= Rule
134,0.8215359449386596,0.8211587071418762,True,FF <= Rule
135,0.8215016126632688,0.8214423060417175,True,FF <= Rule
136,0.82161545753479,0.8215359449386597,True,FF <= Rule
137,0.821566879749298,0.821501612663269,True,FF <= Rule
138,0.821650683879852,0.82161545753479,True,FF <= Rule
139,0.8213883042335508,0.8215668797492981,False,FF > Rule
140,0.8212496638298032,0.8216506838798523,False,FF > Rule
141,0.8212591409683228,0.821388304233551,False,FF > Rule
142,0.8209695816040036,0.8212496638298035,False,FF > Rule
143,0.8206528425216671,0.8212591409683228,False,FF > Rule
144,0.8207225203514096,0.8209695816040039,False,FF > Rule
145,0.8206086754798888,0.8206528425216675,False,FF > Rule
146,0.8205038309097288,0.8207225203514099,False,FF > Rule
147,0.8204410076141356,0.8206086754798889,False,FF > Rule
148,0.8201919198036192,0.820503830909729,False,FF > Rule
149,0.8195720314979552,0.8204410076141357,False,FF > Rule
150,0.819539964199066,0.8201919198036194,False,FF > Rule
151,0.6716905832290648,0.8195720314979553,False,FF > Rule
152,0.5054034590721128,0.8195399641990662,False,FF > Rule
153,0.5473094582557676,0.8194710612297058,False,FF > Rule
154,0.4934902489185332,0.5054035186767578,False,FF > Rule
155,0.5085023641586304,0.5473095178604126,False,FF > Rule
156,0.4646859467029568,0.4934902787208557,False,FF > Rule
157,0.4526638090610504,0.5085024237632751,False,FF > Rule
158,0.2680957019329068,0.4646859765052795,False,FF > Rule
159,0.3023274838924408,0.4526638388633728,False,FF > Rule
160,0.854276359081268,0.2680957317352295,True,FF <= Rule
161,0.636447548866272,0.3023275136947632,True,FF <= Rule
162,0.3225443065166472,0.8542764186859131,False,FF > Rule
163,0.4257221519947052,0.6364476084709167,False,FF > Rule
164,0.2276145964860916,0.3225443363189697,False,FF > Rule
165,0.2283230572938916,0.4257221817970276,False,FF > Rule
166,0.2252249270677564,0.2276146411895752,False,FF > Rule
167,0.2173538953065872,0.2283231019973755,False,FF > Rule
168,0.3095433413982388,0.2252249717712402,True,FF <= Rule
169,0.236428454518318,0.2173539400100708,True,FF <= Rule
170,0.2252168208360672,0.3095433712005615,False,FF > Rule
