t,power,model,source_file
624,0.8201882243156432,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
625,0.820277154445648,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
626,0.8202724456787108,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
627,0.820105731487274,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
628,0.8194524049758908,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
629,0.8195378780364988,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
630,0.8195786476135252,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
631,0.8193786144256592,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
632,0.81923109292984,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
633,0.7310947775840756,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
634,0.6747350096702576,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
635,0.5722756981849668,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
636,0.5643280744552612,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
637,0.7053915858268736,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
638,0.5970398187637328,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
639,0.5956584215164183,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
640,0.5444948673248288,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
641,0.460062712430954,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
642,0.3016003072261808,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
643,0.225616171956062,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
644,0.3088373839855192,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
645,0.24892683327198,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
646,0.1820500642061232,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
647,0.1504115611314772,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
648,0.2462315112352368,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
649,0.2385814934968948,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
650,0.197677448391914,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
651,0.1938372403383252,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
652,0.2043129950761792,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
653,0.18434102833271,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
654,0.1876400262117384,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
655,0.1911842375993728,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
656,0.1592812091112136,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
657,0.1982159167528152,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
658,0.2741126716136932,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
659,0.3024570643901824,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
660,0.2267375737428664,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
661,0.4352716505527496,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
662,0.4200309813022612,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
663,0.6121193766593932,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
664,0.5343906879425048,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
665,0.8191683292388916,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
666,0.8194970488548275,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
667,0.8195060491561889,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
668,0.8195998072624204,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
669,0.819272756576538,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
670,0.8192614912986752,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
671,0.820119559764862,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
672,0.8194423913955688,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
673,0.8193179965019224,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
674,0.8202077746391296,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
675,0.8197582960128784,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
676,0.8200913667678832,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
677,0.819655418395996,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
678,0.8199542164802548,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
679,0.8198518157005308,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
680,0.8199734091758728,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
681,0.820037007331848,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
682,0.820246696472168,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
683,0.8198789358139036,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
684,0.8202763199806212,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
685,0.8197665214538572,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
686,0.8208306431770324,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
687,0.8201614022254944,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
688,0.8204386234283444,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
689,0.8206108808517456,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
690,0.8202160596847532,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
691,0.8200108408927916,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
692,0.8204765915870664,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
693,0.8201033473014832,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
694,0.8205171227455136,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
695,0.8201485872268676,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
696,0.820506989955902,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
697,0.8200318217277524,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
698,0.820551872253418,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
699,0.8203940987586972,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
700,0.8203352093696592,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
701,0.8205792307853697,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
702,0.820502698421478,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
703,0.8204936385154724,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
704,0.8208222389221188,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
705,0.8205760717391968,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
706,0.8204068541526792,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
707,0.8207228183746336,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
708,0.8208337426185608,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
709,0.8210389614105223,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
710,0.821064472198486,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
711,0.8211606144905088,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
712,0.8212704062461852,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
713,0.8211338520050048,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
714,0.8208032250404356,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
715,0.8210242986679076,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
716,0.8211065530776976,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
717,0.821033716201782,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
718,0.8207669854164124,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
719,0.8196187019348145,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
0,1.5355435609817505,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
1,1.4650417566299436,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
2,1.454574465751648,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
3,1.6137707233428955,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
4,1.4251188039779663,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
5,1.3794500827789304,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
6,1.7573128938674925,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
7,1.566572904586792,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
8,2.339320182800293,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
9,1.8674763441085815,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
10,1.91768741607666,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
11,2.0705409049987793,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
12,2.4372007846832275,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
13,2.088602304458618,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
14,1.9749715328216553,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
15,1.8018950223922727,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
16,2.0503923892974854,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
17,2.1094882488250732,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
18,1.7975949048995972,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
19,1.7337316274642944,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
20,1.8393019437789917,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
21,1.860345482826233,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
22,2.031702756881714,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
23,1.8736172914505005,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
24,1.9991806745529173,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
25,1.964188814163208,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
26,2.0816612243652344,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
27,2.1113181114196777,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
28,2.001004934310913,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
29,1.981940984725952,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
30,1.9049649238586424,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
31,2.1829257011413574,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
32,2.1200966835021973,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
33,2.24504017829895,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
34,2.249002456665039,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
35,2.3875932693481445,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
36,2.7268786430358887,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
37,2.952136993408203,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
38,2.7810704708099365,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
39,2.9602975845336914,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
40,2.6005961894989014,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
41,2.7760884761810303,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
42,2.799602746963501,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
43,2.6416594982147217,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
44,2.553201198577881,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
45,2.423011302947998,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
46,2.1921873092651367,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
47,1.469099521636963,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
48,1.470755100250244,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
49,1.4364123344421384,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
50,1.4093096256256104,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
51,1.2464144229888916,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
52,1.1562575101852417,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
53,0.8908700942993164,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
54,0.7566818594932556,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
55,0.7723178863525388,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
56,0.6044563055038452,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
57,0.5740040540695188,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
58,0.57140839099884,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
59,0.600111961364746,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
60,0.3097977340221404,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
61,0.3234890401363372,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
62,0.2311158925294876,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
63,0.228101089596748,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
64,0.236029341816902,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
65,0.2478347569704052,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
66,0.199914053082466,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
67,0.2216492444276808,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
68,0.2486069947481152,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
69,0.3460927903652188,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
70,0.3101455867290496,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
71,0.2307456284761428,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
72,0.2819590270519256,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
73,0.2441434413194656,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
74,0.227364972233772,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
75,0.4283926784992216,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
76,0.6425275206565856,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
77,0.8158445954322812,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
78,0.748926281929016,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
79,0.8793210983276364,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
80,0.7240444421768188,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
81,0.8811635375022888,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
82,0.8397825360298156,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
83,0.9262457489967344,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
84,1.0911128520965576,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
85,0.8036735653877256,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
86,0.6329033970832824,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
87,0.7523092627525328,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
88,0.70619398355484,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
89,0.8029161691665648,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
90,0.676256477832794,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
91,0.6817345023155212,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
92,0.7308509349822996,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
93,0.8657737970352172,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
94,0.89883953332901,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
95,0.837134540081024,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
96,1.31673002243042,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
97,1.5836720466613767,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
98,1.6771198511123655,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
99,1.8599432706832884,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
100,2.1868538856506348,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
101,1.862359285354614,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
102,1.6545504331588743,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
103,1.3560664653778076,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
104,1.3147761821746824,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
105,1.4303992986679075,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
106,1.2396857738494873,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
107,1.1953264474868772,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
108,0.98476904630661,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
109,0.9196066856384276,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
110,1.0011128187179563,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
111,0.9616487622261044,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
112,1.0483369827270508,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
113,1.0239406824111936,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
114,1.1549901962280271,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
115,1.0937559604644775,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
116,1.402334213256836,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
117,1.5381672382354736,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
118,1.2732058763504028,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
119,1.615633964538574,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
120,1.471052885055542,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
121,1.950188875198364,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
122,1.954410433769226,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
123,1.5082926750183103,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
124,1.6087394952774048,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
125,1.7259377241134644,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
126,1.5532023906707764,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
127,1.7108874320983884,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
128,1.7136757373809812,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
129,1.512684106826782,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
130,1.9621722698211668,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
131,2.091186761856079,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
132,2.0318105220794678,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
133,2.431964874267578,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
134,2.578036069869995,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
135,2.5244131088256836,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
136,2.702134847640991,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
137,2.626267671585083,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
138,2.7571892738342285,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
139,2.3508689403533936,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
140,2.15781569480896,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
141,2.1710429191589355,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
142,1.7702316045761108,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
143,1.4169330596923828,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
144,1.4893482923507688,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
145,1.3712139129638672,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
146,1.2791092395782468,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
147,1.2351292371749876,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
148,1.0912868976593015,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
149,0.7508863806724548,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
150,0.7232789397239684,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
151,0.6716905832290648,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
152,0.5054034590721128,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
153,0.5473094582557676,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
154,0.4934902489185332,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
155,0.5085023641586304,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
156,0.4646859467029568,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
157,0.4526638090610504,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
158,0.2680957019329068,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
159,0.3023274838924408,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
160,0.854276359081268,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
161,0.636447548866272,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
162,0.3225443065166472,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
163,0.4257221519947052,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
164,0.2276145964860916,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
165,0.2283230572938916,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
166,0.2252249270677564,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
167,0.2173538953065872,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
168,0.3095433413982388,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
169,0.236428454518318,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
170,0.2252168208360672,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
171,0.4050919711589812,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
172,0.4212311804294584,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
173,0.768496751785278,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
174,0.7732489705085752,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
175,0.6295694708824155,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
176,0.7916592359542844,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
177,0.7771210074424744,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
178,0.8067576885223388,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
179,0.9611777663230896,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
180,0.7114469408988952,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
181,0.4997744262218472,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
182,0.5642231106758115,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
183,0.6430106759071348,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
184,0.6080366373062132,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
185,0.5572758316993712,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
186,0.6791856288909912,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
187,0.6338673830032348,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
188,0.5581344366073608,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
189,0.774092137813568,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
190,0.8995175957679749,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
191,0.8743956089019772,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
192,1.2449088096618652,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
193,1.5125467777252195,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
194,1.8258112668991089,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
195,1.7044218778610227,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
196,1.6878298521041868,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
197,1.7836817502975464,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
198,1.5228906869888303,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
199,1.4617059230804443,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
200,1.2924505472183228,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
201,1.4138100147247312,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
202,1.110494256019592,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
203,0.8824883103370664,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
